"ntau","param","before","after"
34000,5600200,0.464040545533702,0.81927419432349
35000,5600200,0.453466011668235,0.814661019034216
36000,5600200,0.437468411347582,0.809944976887265
37000,5600200,0.426723345380133,0.805124581752121
38000,5600200,0.410504723951749,0.800198372986341
39000,5600200,0.399636767537237,0.795890455535342
40000,5600200,0.383272845103712,0.79076395879164
41000,5600200,0.372335476664627,0.786282465833904
42000,5600200,0.361386570931015,0.781719453410939
43000,5600200,0.350435908563354,0.777074106415697
44000,5600200,0.339493525093762,0.772345635097971
45000,5600200,0.328569944755139,0.768341193720998
46000,5600200,0.317675780288884,0.763458226503886
47000,5600200,0.306821962671365,0.759324144955936
48000,5600200,0.296019651185532,0.754284591230417
49000,5600200,0.285280151351359,0.750018979824265
50000,5600200,0.274615095070087,0.745693006954246
0,5700200,0,0
1000,5700200,0,0
2000,5700200,0.986664219396211,0.98806974097395
3000,5700200,0.973297397858547,0.98286126259479
4000,5700200,0.959464630765489,0.977168056274914
5000,5700200,0.944623319049424,0.971468043062332
6000,5700200,0.929826281741297,0.965804990973434
7000,5700200,0.914011472880302,0.960131469848869
8000,5700200,0.897091463523598,0.954435718383693
9000,5700200,0.881421122749941,0.948955542845895
10000,5700200,0.863351741111433,0.943280965211622
11000,5700200,0.846570486113215,0.937970417653979
12000,5700200,0.829993336843666,0.932444903944981
13000,5700200,0.811722886005501,0.927014322925135
14000,5700200,0.794249545624702,0.921470840200343
15000,5700200,0.775303428319166,0.916172570196738
16000,5700200,0.757833896346583,0.910877756742544
17000,5700200,0.742374617404098,0.905267857934837
18000,5700200,0.722708517116587,0.900087759155811
19000,5700200,0.705368602067799,0.895040827306054
20000,5700200,0.687148558214401,0.889756225009625
21000,5700200,0.671932303249459,0.884224360851362
22000,5700200,0.656145073822455,0.87934357886342
23000,5700200,0.635609115442617,0.874273096675727
24000,5700200,0.622863230743489,0.869006768048657
25000,5700200,0.605380363405077,0.864044438866363
26000,5700200,0.58734987747393,0.858910807909028
27000,5700200,0.573476967824053,0.853601269931953
28000,5700200,0.554528546682951,0.848668466424161
29000,5700200,0.539991688451892,0.843585902590906
30000,5700200,0.525189043174007,0.838939893933072
31000,5700200,0.510134097786421,0.834170663205692
32000,5700200,0.494842112609882,0.82927586351
33000,5700200,0.479330536603698,0.824253012173358
34000,5700200,0.463618141181968,0.819100100310554
35000,5700200,0.453041961963089,0.814482695616695
36000,5700200,0.437042443146487,0.80976234331669
37000,5700200,0.426296482869445,0.804937557016681
38000,5700200,0.410077127266324,0.800006875900249
39000,5700200,0.399209103348759,0.795695060193396
40000,5700200,0.388306856091035,0.79056394019331
41000,5700200,0.371909200904653,0.786078419862681
42000,5700200,0.360961500213953,0.781511320599724
43000,5700200,0.350012427975756,0.776861827505084
44000,5700200,0.339072027808114,0.772129151105848
45000,5700200,0.328150831308907,0.768121160689159
46000,5700200,0.317259457387641,0.763233881097394
47000,5700200,0.306408842160044,0.759096161841769
48000,5700200,0.295610148863061,0.754898840178842
49000,5700200,0.284874685651944,0.74978285418872
50000,5700200,0.27421408583204,0.745453117630107
0,5800200,0,0
1000,5800200,0,0
2000,5800200,0.986699346077269,0.988062448622889
3000,5800200,0.973530231582253,0.982844497769682
4000,5800200,0.959407884917874,0.977146056766966
5000,5800200,0.945224678452107,0.971440649449157
6000,5800200,0.929732451580161,0.96577220110424
7000,5800200,0.913899121835288,0.960093266205091
8000,5800200,0.896960086709311,0.954570632059648
9000,5800200,0.881272784524531,0.948906690013247
10000,5800200,0.863184575058063,0.943447585692188
11000,5800200,0.846386498003391,0.937911135597243
12000,5800200,0.829793333609632,0.93238039330571
13000,5800200,0.811505904250792,0.92694468568307
14000,5800200,0.794016971312591,0.921395982589839
15000,5800200,0.777856685535051,0.916092735192663
16000,5800200,0.760565766112998,0.910792960047698
17000,5800200,0.742099387060265,0.905538309638582
18000,5800200,0.722418522314181,0.899992890786702
19000,5800200,0.705066229714633,0.89494126657968
20000,5800200,0.690551241610574,0.889651763920931
21000,5800200,0.671607768068223,0.884549691568152
22000,5800200,0.655810861468238,0.879229501844161
23000,5800200,0.639443559112842,0.874154356552676
24000,5800200,0.622510297613753,0.868883198441659
25000,5800200,0.605018524160885,0.863916331548345
26000,5800200,0.586979535349758,0.858778019695035
27000,5800200,0.573100562569262,0.854003145566369
28000,5800200,0.558930783865987,0.848526224543304
29000,5800200,0.539602404493987,0.844011945108714
30000,5800200,0.524794876694213,0.838789029990955
31000,5800200,0.509735488918499,0.834015515043633
32000,5800200,0.494439542656441,0.829116331694219
33000,5800200,0.478924440685834,0.82408899629541
34000,5800200,0.468468667628062,0.819583391231927
35000,5800200,0.452631501529183,0.814309999643248
36000,5800200,0.436630144924843,0.809585474045954
37000,5800200,0.42588333226896,0.804756436060545
38000,5800200,0.409663286556015,0.800532969099349
39000,5800200,0.398795211376598,0.795505834659158
40000,5800200,0.387893252477574,0.791110596669393
41000,5800200,0.376966499634961,0.786634702276272
42000,5800200,0.360550169869062,0.781309762793964
43000,5800200,0.349602651883977,0.777437599727029
44000,5800200,0.338664186665892,0.772714779230589
45000,5800200,0.327745312899139,0.767908081667814
46000,5800200,0.316856655418439,0.763837752512026
47000,5800200,0.306009155266154,0.758875386186969
48000,5800200,0.295213979455808,0.754674504326555
49000,5800200,0.284482438640321,0.750413608298676
50000,5800200,0.273826167428444,0.746092343009815
0,5900200,0,0
1000,5900200,0,0
2000,5900200,0.986734006964286,0.988054963968448
3000,5900200,0.973493849570609,0.982828250888913
4000,5900200,0.959823260637925,0.977124737691052
5000,5900200,0.945152041043627,0.971414103393306
6000,5900200,0.929641476012882,0.965740425927189
7000,5900200,0.913790193899388,0.960056244936524
8000,5900200,0.898151173974485,0.954528512610858
9000,5900200,0.881128978527918,0.94885934949257
10000,5900200,0.864775750512051,0.943395222294697
11000,5900200,0.846208146773319,0.937853689136825
12000,5900200,0.829599312593906,0.932317880405566
13000,5900200,0.811295587404615,0.926877205206507
14000,5900200,0.793791403675445,0.921625524098125
15000,5900200,0.77761784252178,0.91601537342616
16000,5900200,0.76031312648055,0.910710790637973
17000,5900200,0.741832652430894,0.90545138568102
18000,5900200,0.725505848338122,0.900280303706971
19000,5900200,0.708316080264754,0.894844791802032
20000,5900200,0.690248651588694,0.889550541112029
21000,5900200,0.671293299831208,0.88444390137077
22000,5900200,0.655487027750645,0.879118962164844
23000,5900200,0.639110544319183,0.874039298863909
24000,5900200,0.622168350430693,0.868763461589262
25000,5900200,0.604667962298281,0.863792198269863
26000,5900200,0.591182997505263,0.858649351311418
27000,5900200,0.572735916181435,0.853870274938154
28000,5900200,0.558560576139098,0.848945109812129
29000,5900200,0.539225312524661,0.843870319870084
30000,5900200,0.524413069263604,0.838642849335726
31000,5900200,0.509349393197779,0.833865183829817
32000,5900200,0.494049625680234,0.828961753636945
33000,5900200,0.483727178127882,0.823930074169675
34000,5900200,0.468073530254095,0.819420587954284
35000,5900200,0.452233903599199,0.814809726928907
36000,5900200,0.44158192251845,0.810095978829451
37000,5900200,0.425483242892827,0.805277853366805
38000,5900200,0.414681348931769,0.800353885516709
39000,5900200,0.398394363029088,0.795322490913617
40000,5900200,0.387492770314763,0.790923540895559
41000,5900200,0.376566649455414,0.786443878639355
42000,5900200,0.365625304701068,0.781882662338972
43000,5900200,0.349205925281824,0.777239073435297
44000,5900200,0.338269348242113,0.772512318592357
45000,5900200,0.32735273828084,0.767701631745588
46000,5900200,0.316466725928594,0.763627936386112
47000,5900200,0.305622256953878,0.758661481138598
48000,5900200,0.294830501980087,0.75445715085978
49000,5900200,0.28410277402913,0.750192769532283
50000,5900200,0.278766564346077,0.745867982458645
0,6000200,0,0
1000,6000200,0,0
2000,6000200,0.986768179258595,0.98804726257528
3000,6000200,0.97345855331536,0.982874233838858
4000,6000200,0.959770461752524,0.977104067923951
5000,6000200,0.945081576993884,0.971388366114287
6000,6000200,0.929553226615794,0.965709441065811
7000,6000200,0.91368453484578,0.960177277003035
8000,6000200,0.898028998344714,0.954487676939018
9000,6000200,0.880989499994459,0.94901324028061
10000,6000200,0.864620264555475,0.943344455269527
11000,6000200,0.84800013236747,0.937797994220599
12000,6000200,0.829411301131896,0.932257273756831
13000,6000200,0.813478609129823,0.926811782712982
14000,6000200,0.793572809691817,0.921555464200637
15000,6000200,0.777386241772277,0.916262073689486
16000,6000200,0.760068156635421,0.910631128135182
17000,6000200,0.74157402578608,0.905367114025342
18000,6000200,0.725235688609003,0.90019151197148
19000,6000200,0.708034317428893,0.894751261524646
20000,6000200,0.689955292001178,0.88945240813235
21000,6000200,0.670988436883336,0.88434134084563
22000,6000200,0.655173096203805,0.879011797621806
23000,6000200,0.638787724051279,0.87392775473009
24000,6000200,0.621836883680566,0.869135666599524
25000,6000200,0.604328158254163,0.863671856728739
26000,6000200,0.590837186492434,0.859047196664369
27000,6000200,0.572382485676038,0.853741464034386
28000,6000200,0.558201767247217,0.848812113067137
29000,6000200,0.543740581021632,0.843733023047946
30000,6000200,0.529010584999705,0.839090115537888
31000,6000200,0.514024808863504,0.833719448412366
32000,6000200,0.498798037003498,0.828811901873354
33000,6000200,0.483347138693379,0.824412569226832
34000,6000200,0.467690645394979,0.819262763844842
35000,6000200,0.45184873146116,0.814648068085512
36000,6000200,0.441195554968053,0.809930412011294
37000,6000200,0.425095604610271,0.80510830509253
38000,6000200,0.414293227865204,0.800180282145375
39000,6000200,0.398006090929369,0.795870724579257
40000,6000200,0.387104794577418,0.790742210952476
41000,6000200,0.376179298939948,0.786258896983097
42000,6000200,0.365238917299192,0.781693975023449
43000,6000200,0.354293300816736,0.777046626701414
44000,6000200,0.337886900164292,0.772316058931099
45000,6000200,0.326972497169619,0.768309795390816
46000,6000200,0.316089061296311,0.763424548368208
47000,6000200,0.305247542849877,0.759288487023758
48000,6000200,0.299845986609118,0.754246458430464
49000,6000200,0.289088304204056,0.74997869957564
50000,6000200,0.27840088276389,0.745650499660376
0,6100200,0,0
1000,6100200,0,0
2000,6100200,0.986802022783807,0.988039321067021
3000,6100200,0.973424294890111,0.982859002696364
4000,6100200,0.959719217039121,0.977172696693755
5000,6100200,0.945013190121667,0.971475742815453
6000,6100200,0.930350453265666,0.965814461512269
7000,6100200,0.913581999583196,0.960142597464817
8000,6100200,0.897910439636266,0.954448067167589
9000,6100200,0.880854156321161,0.948968893588093
10000,6100200,0.864469393853709,0.943295212631225
11000,6100200,0.847834064095524,0.937985399777407
12000,6100200,0.829228884875139,0.932460545783869
13000,6100200,0.813282710538286,0.927030518915482
14000,6100200,0.795953894600613,0.92148750900007
15000,6100200,0.777161558522112,0.91618959957565
16000,6100200,0.759830512236338,0.910895065440911
17000,6100200,0.741323142656561,0.905285374968982
18000,6100200,0.724973626621543,0.900105389011319
19000,6100200,0.707761009916386,0.894660542823278
20000,6100200,0.689670746481972,0.889773853035462
21000,6100200,0.674559610860795,0.884241864156997
22000,6100200,0.65486861911157,0.879360900662321
23000,6100200,0.63847463686016,0.874290159071094
24000,6100200,0.621515422421047,0.869023484690387
25000,6100200,0.603998623924251,0.864060758619276
26000,6100200,0.59050183670446,0.858926644550606
27000,6100200,0.572039761018778,0.853616529391767
28000,6100200,0.557853838308654,0.848683119083981
29000,6100200,0.543387766016366,0.84359985898328
30000,6100200,0.528653238018894,0.83895315082571
31000,6100200,0.513663320434161,0.834183139469165
32000,6100200,0.498432834878687,0.829287472718075
33000,6100200,0.482978688731602,0.824263662327361
34000,6100200,0.467319451472007,0.819109693673708
35000,6100200,0.456775943537467,0.814491279342757
36000,6100200,0.440821010593239,0.809769833714798
37000,6100200,0.424719844733084,0.804943866029955
38000,6100200,0.413917011236289,0.800011910952841
39000,6100200,0.403068544785816,0.79569892601935
40000,6100200,0.386728748107208,0.791306276330392
41000,6100200,0.37580387066298,0.786079492790665
42000,6100200,0.364864434953401,0.781510977705337
43000,6100200,0.353920100250275,0.776859984173465
44000,6100200,0.342980784616595,0.772920579056929
45000,6100200,0.332056902046582,0.768116335562214
46000,6100200,0.32115895952966,0.763227297195662
47000,6100200,0.310297790123485,0.759088037675598
48000,6100200,0.299484463382805,0.754889105627331
49000,6100200,0.288730203653806,0.749771091596047
50000,6100200,0.278046573648021,0.745439582799779
0,6200200,0,0
1000,6200200,0,0
2000,6200200,0.986787078165802,0.988027381569283
3000,6200200,0.97365917731455,0.982844221193264
4000,6200200,0.959669458819885,0.977153312895427
5000,6200200,0.944946789843255,0.971451610057837
6000,6200200,0.930268232284896,0.965785575834272
7000,6200200,0.914580111038042,0.960108943454119
8000,6200200,0.897795339449314,0.954588122313668
9000,6200200,0.880722766177584,0.948925858586691
10000,6200200,0.864322935754462,0.943468235789328
11000,6200200,0.847672858876051,0.937933177182939
12000,6200200,0.831223803427436,0.932403717029604
13000,6200200,0.813092562582114,0.926969173824312
14000,6200200,0.795750058096181,0.921421564957273
15000,6200200,0.776943487156057,0.916119270615893
16000,6200200,0.759599869269083,0.910820365396664
17000,6200200,0.744249766216894,0.905566496733604
18000,6200200,0.724719303372673,0.900021816159176
19000,6200200,0.707495782444683,0.894970787281794
20000,6200200,0.689394623357786,0.889681829327054
21000,6200200,0.674274832113314,0.884580206296014
22000,6200200,0.658584848790818,0.879260405663167
23000,6200200,0.638170848756136,0.874185556050496
24000,6200200,0.621203520004157,0.868914627078449
25000,6200200,0.608111731212307,0.863947903461731
26000,6200200,0.590176480155404,0.858809665712506
27000,6200200,0.576373660497653,0.854034792916222
28000,6200200,0.557516301489134,0.848557793357289
29000,6200200,0.543045500118749,0.844043384903881
30000,6200200,0.528306587232568,0.838820248059325
31000,6200200,0.513312664289094,0.834046462507464
32000,6200200,0.498078589005906,0.829146933971576
33000,6200200,0.482621305709533,0.824119173348863
34000,6200200,0.466959420733378,0.81961312610008
35000,6200200,0.456414437783511,0.814339143663051
36000,6200200,0.440457754535752,0.809614021594844
37000,6200200,0.42973751744708,0.804784308422905
38000,6200200,0.413552159297699,0.80056019667376
39000,6200200,0.402703546777097,0.795532228777181
40000,6200200,0.391817952625612,0.791136203373922
41000,6200200,0.375439822246008,0.786659450853813
42000,6200200,0.364501315518421,0.781333416562309
43000,6200200,0.353558235670157,0.777460406983153
44000,6200200,0.342620507871222,0.772736496609815
45000,6200200,0.331698552636458,0.76792862509376
46000,6200200,0.320802882477815,0.763857250819849
47000,6200200,0.309944335125255,0.758893547106108
48000,6200200,0.299133983821096,0.754691478832953
49000,6200200,0.288383055499568,0.750429328679617
50000,6200200,0.27770311443882,0.746106739330999
0,6300200,0,0
1000,6300200,0,0
2000,6300200,0.986820719758597,0.988019504182769
3000,6300200,0.973627187842088,0.982829869687655
4000,6300200,0.959621123293117,0.977134493582702
5000,6300200,0.945553871698089,0.971428180311219
6000,6300200,0.930188368713596,0.965757531761703
7000,6300200,0.914484499688349,0.960076270097157
8000,6300200,0.89768354850751,0.954550949585045
9000,6300200,0.882123431495985,0.948884077868529
10000,6300200,0.864180699308162,0.943422021914232
11000,6300200,0.847516306011389,0.937882476986235
12000,6300200,0.831053616356331,0.93234854514368
13000,6300200,0.812907915505272,0.926909617485613
14000,6300200,0.795552125396975,0.921659535372034
15000,6300200,0.776731739814839,0.91605099285994
16000,6300200,0.75937592256586,0.910747844305113
17000,6300200,0.744015452169878,0.905489779165135
18000,6300200,0.724472380788362,0.90031993512634
19000,6300200,0.707238281633749,0.894885639922631
20000,6300200,0.692819663548966,0.889592491234193
21000,6300200,0.673998367678206,0.884486836907831
22000,6300200,0.658299971633523,0.879162844258092
23000,6300200,0.642031713374495,0.874084006931455
24000,6300200,0.625197145624537,0.868808948006127
25000,6300200,0.60780325122725,0.863838343987689
26000,6300200,0.589860676383558,0.858696103435214
27000,6300200,0.576052625198634,0.853917521627662
28000,6300200,0.55718869771014,0.848992796702266
29000,6300200,0.542713316838893,0.843918386569335
30000,6300200,0.52797015914707,0.838691228998145
31000,6300200,0.512972360387057,0.833913780059269
32000,6300200,0.497734813302647,0.829010503154843
33000,6300200,0.482274498061622,0.823978908352739
34000,6300200,0.471852941422513,0.819469435508134
35000,6300200,0.456063651453779,0.814858527068267
36000,6300200,0.44010528373845,0.80946276634019
37000,6300200,0.429384238237207,0.805326359705191
38000,6300200,0.413198164463952,0.800402136731896
39000,6300200,0.402349420423697,0.795370408732934
40000,6300200,0.391463982073186,0.790971107025461
41000,6300200,0.375086643734684,0.78649102892441
42000,6300200,0.364149049290912,0.781929329399432
43000,6300200,0.353207198061398,0.777285186571977
44000,6300200,0.34227102208422,0.772557803691985
45000,6300200,0.33135094817108,0.767746411186946
46000,6300200,0.320457494160298,0.763672065867295
47000,6300200,0.309601502281144,0.758704753235772
48000,6300200,0.298794049317745,0.754499641365468
49000,6300200,0.288046364677395,0.750234415069631
50000,6300200,0.277370014118286,0.745908717383321
0,6400200,0,0
1000,6400200,0,0
2000,6400200,0.986853791965948,0.988011328321505
3000,6400200,0.973596099139643,0.982815929666446
4000,6400200,0.960040618448993,0.977116214426655
5000,6400200,0.945491891539344,0.971405423266699
6000,6400200,0.930110762525098,0.965730293004654
7000,6400200,0.914391594508998,0.960044535103231
8000,6400200,0.89888262638672,0.954514844553423
9000,6400200,0.882000795244255,0.948843497331028
10000,6400200,0.864042504435361,0.943377135706735
11000,6400200,0.847364206812602,0.937833233505552
12000,6400200,0.83088827636197,0.932294958634693
13000,6400200,0.8127285338206,0.926851772708553
14000,6400200,0.795359843474253,0.921597590090304
15000,6400200,0.779309262401966,0.915984677770422
16000,6400200,0.762133594110354,0.910677408103662
17000,6400200,0.743787850055992,0.905415267394379
18000,6400200,0.727577262819612,0.900241426540013
19000,6400200,0.706988174431574,0.89480294134127
20000,6400200,0.692561346936996,0.889505722765394
21000,6400200,0.673729858407041,0.884396153426082
22000,6400200,0.658023417779473,0.879068089713549
23000,6400200,0.641747265231959,0.873985379766593
24000,6400200,0.624905007673075,0.869194477965583
25000,6400200,0.607503686375765,0.863731937766892
26000,6400200,0.589554010457913,0.858585810045245
27000,6400200,0.575740887885226,0.853803626405687
28000,6400200,0.561635659464944,0.848875200160785
29000,6400200,0.542390776812936,0.843796987691954
30000,6400200,0.527643507830352,0.839154815527878
31000,6400200,0.512641956659223,0.833784919358685
32000,6400200,0.497401050041923,0.828878002573268
33000,6400200,0.48193780293019,0.824479173799935
34000,6400200,0.471514546417519,0.819329885369221
35000,6400200,0.455723030541903,0.81471558605801
36000,6400200,0.43976312461754,0.809998270011141
37000,6400200,0.429041303395706,0.805176442444964
38000,6400200,0.418262694738848,0.800248633739565
39000,6400200,0.402005612852508,0.795939204493144
40000,6400200,0.391120409591542,0.790810771785941
41000,6400200,0.380207684841575,0.786327464644651
42000,6400200,0.363807156619995,0.781762488377418
43000,6400200,0.35286650845052,0.777115021271326
44000,6400200,0.341931849383343,0.772384266797772
45000,6400200,0.331013612314338,0.768377793234805
46000,6400200,0.320122320222008,0.763492225703089
47000,6400200,0.309268819670962,0.759355837681891
48000,6400200,0.298464190849299,0.754313342260245
49000,6400200,0.287719665529062,0.750045129381619
50000,6400200,0.277046810867413,0.745716413888022
0,6500200,0,0
1000,6500200,0,0
2000,6500200,0.98688628061579,0.988002834123287
3000,6500200,0.97356587366338,0.9828641999774
4000,6500200,0.959995447788334,0.977098452478044
5000,6500200,0.945431636414613,0.971495558612339
6000,6500200,0.930035319276453,0.965703825332159
7000,6500200,0.914301282127956,0.960170656771744
8000,6500200,0.898778039710977,0.954479761824871
9000,6500200,0.881881590210409,0.949003732484948
10000,6500200,0.865648567916935,0.943333520708139
11000,6500200,0.847216373753591,0.937785384787676
12000,6500200,0.830727425918793,0.932504809850507
13000,6500200,0.812554195302312,0.926795566685143
14000,6500200,0.795172973564746,0.921537399926348
15000,6500200,0.779111253136183,0.916242064553069
16000,6500200,0.76192412905732,0.910608968072382
17000,6500200,0.743566675334937,0.905342867545295
18000,6500200,0.727346192698518,0.900165143421372
19000,6500200,0.710265807811544,0.894722587295447
20000,6500200,0.692310348838861,0.889837876668036
21000,6500200,0.67346896555647,0.884308041486203
22000,6500200,0.657754716431096,0.879428901730718
23000,6500200,0.641470902226382,0.873889550109392
24000,6500200,0.624621182530873,0.869095111571557
25000,6500200,0.607212655415461,0.864134011923178
26000,6500200,0.593795824797323,0.859001502439429
27000,6500200,0.575438050105315,0.853692963390968
28000,6500200,0.561328147736687,0.848760941286889
29000,6500200,0.542077465854007,0.843679034854127
30000,6500200,0.527326212929657,0.839033495973352
31000,6500200,0.51232102699523,0.83426461719782
32000,6500200,0.497076867808552,0.829370041486422
33000,6500200,0.486789697220702,0.82434727549107
34000,6500200,0.471185884221696,0.81919429909307
35000,6500200,0.455392299773845,0.814576705739042
36000,6500200,0.444768543698591,0.809856032765273
37000,6500200,0.428708264883911,0.805030785184016
38000,6500200,0.417929160211464,0.800099493240971
39000,6500200,0.401671820893569,0.79578702789121
40000,6500200,0.390786783406181,0.790654994433526
41000,6500200,0.379874504129982,0.786168550645436
42000,6500200,0.368944164809644,0.78160039142599
43000,6500200,0.352535715715704,0.776949695225174
44000,6500200,0.341602539711641,0.772215665731607
45000,6500200,0.330686096484241,0.768206428099678
46000,6500200,0.319796913975306,0.763317502010015
47000,6500200,0.308945842929248,0.759178280885732
48000,6500200,0.298143966807694,0.754979334694205
49000,6500200,0.287402519645302,0.749861231105708
50000,6500200,0.282058079787682,0.745529584433865
0,6600200,0,0
1000,6600200,0,0
2000,6600200,0.986918172902929,0.987993820000961
3000,6600200,0.973536475928845,0.982851074205832
4000,6600200,0.95995151537777,0.977169828811078
5000,6600200,0.945373035247359,0.971474146307101
6000,6600200,0.929961949724695,0.965813003683709
7000,6600200,0.914213455423807,0.960140798212722
8000,6600200,0.898676496039334,0.954445482782525
9000,6600200,0.881765674276417,0.948965550491471
10000,6600200,0.865519353066135,0.943291123619273
11000,6600200,0.849023025568163,0.93798017234239
12000,6600200,0.830571178214681,0.932454389206764
13000,6600200,0.814754425620474,0.927023187982259
14000,6600200,0.797563960719281,0.921478891259377
15000,6600200,0.778918745204517,0.916179665091425
16000,6600200,0.76172048994614,0.91088373879993
17000,6600200,0.743351659339088,0.905272490999431
18000,6600200,0.727121563379566,0.90009099237664
19000,6600200,0.710031500778668,0.895042554980986
20000,6600200,0.692066362358696,0.88975622692751
21000,6600200,0.673215369361918,0.884222393131752
22000,6600200,0.657493537586758,0.879339735107478
23000,6600200,0.64120228423024,0.874267167022791
24000,6600200,0.624345320117462,0.868998524446973
25000,6600200,0.606929798553168,0.86403387758848
26000,6600200,0.593507921698452,0.858897708956921
27000,6600200,0.575143735870396,0.853585396790898
28000,6600200,0.561029299311803,0.848649879839984
29000,6600200,0.546632656824669,0.843564383243097
30000,6600200,0.527017877866847,0.838915572278192
31000,6600200,0.512009169409904,0.834143344416605
32000,6600200,0.501869760809485,0.829245341884932
33000,6600200,0.486472811506989,0.824219070573311
34000,6600200,0.470866540644729,0.819714292089583
35000,6600200,0.455070957521427,0.814441715339206
36000,6600200,0.444446140258635,0.809717779974406
37000,6600200,0.42838470018551,0.804889208721979
38000,6600200,0.417605121868664,0.800666036784495
39000,6600200,0.401347545224926,0.795639115831934
40000,6600200,0.3904626775559,0.791243941880092
41000,6600200,0.379550840012976,0.786014091206339
42000,6600200,0.368621222006938,0.781442838851408
43000,6600200,0.357683354099756,0.77678900470606
44000,6600200,0.341282668837023,0.772847151119829
45000,6600200,0.330367977864895,0.768039869048769
46000,6600200,0.319480854416206,0.763147679304626
47000,6600200,0.308632153267521,0.759005705161572
48000,6600200,0.297832961030432,0.754803975869603
49000,6600200,0.292455397695615,0.750542113638463
50000,6600200,0.281751693066039,0.745347998355268
0,6700200,0,0
1000,6700200,0,0
2000,6700200,0.986949457285431,0.987984629966805
3000,6700200,0.973773585355469,0.982838309203449
4000,6700200,0.959908770957647,0.977153100718397
5000,6700200,0.945316020815533,0.971453323321349
6000,6700200,0.930766606812055,0.965788080851462
7000,6700200,0.9152160694742,0.960111761657107
8000,6700200,0.89857771248615,0.954590811645833
9000,6700200,0.88165291307151,0.94892841986103
10000,6700200,0.865393658939763,0.943470716278624
11000,6700200,0.848884669700097,0.93793511451069
12000,6700200,0.830419197853688,0.932405357364002
13000,6700200,0.814591205075878,0.926970259337125
14000,6700200,0.797388972181312,0.921421824805567
15000,6700200,0.778731512318538,0.916118984955094
16000,6700200,0.761522436879352,0.91081928719964
17000,6700200,0.743142548179745,0.905564556735878
18000,6700200,0.726903109080381,0.900018885170628
19000,6700200,0.709803641590549,0.894966881078324
20000,6700200,0.691829097535491,0.88967682823947
21000,6700200,0.676811976463015,0.884574077865181
22000,6700200,0.657239569493351,0.879253027368232
23000,6700200,0.640941089943435,0.874176914896111
24000,6700200,0.624077089751084,0.868904601490144
25000,6700200,0.606654775954449,0.863936505595287
26000,6700200,0.593227999538213,0.858796779117029
27000,6700200,0.574857590091446,0.854020460005843
28000,6700200,0.560738752944598,0.84854172699552
29000,6700200,0.546337970393418,0.844025830015446
30000,6700200,0.531666584434913,0.838800903700922
31000,6700200,0.516737289432965,0.834025419609038
32000,6700200,0.501564518013445,0.829124085296801
33000,6700200,0.486164774576222,0.824094405916236
34000,6700200,0.470556124682805,0.819586582526976
35000,6700200,0.454758609388385,0.814310453538518
36000,6700200,0.44413276796137,0.809583346377274
37000,6700200,0.428070210511401,0.804751543779662
38000,6700200,0.417290179641632,0.80052555462711
39000,6700200,0.406462013521767,0.79549529136964
40000,6700200,0.390147690071837,0.791097205143264
41000,6700200,0.379236290312019,0.786618302313255
42000,6700200,0.36830738197212,0.782057734587835
43000,6700200,0.357370502549228,0.777414676706137
44000,6700200,0.346435451913291,0.772688328413934
45000,6700200,0.335512532747565,0.767877916511979
46000,6700200,0.324612144833736,0.763804344448661
47000,6700200,0.313745021463298,0.758837903618783
48000,6700200,0.302922140204253,0.754633468823987
49000,6700200,0.292154641542058,0.750368872151034
50000,6700200,0.281454015880258,0.746043754210838
0,6800200,0,0
1000,6800200,0,0
2000,6800200,0.986937167418989,0.987974467591158
3000,6800200,0.97374602437792,0.982825890284572
4000,6800200,0.959867166953833,0.9771368266176
5000,6800200,0.945260529493714,0.97143306563433
6000,6800200,0.930697913345263,0.965763834723405
7000,6800200,0.915133842479641,0.960083513591036
8000,6800200,0.898481577949183,0.954558673415692
9000,6800200,0.881543179451248,0.948892297719885
10000,6800200,0.865271343480429,0.94343076159662
11000,6800200,0.84875003699781,0.937891280726512
12000,6800200,0.830271312250689,0.932357657670395
13000,6800200,0.814432386593249,0.926918768868999
14000,6800200,0.797218708204699,0.921366473978557
15000,6800200,0.77854934044185,0.916059953986419
16000,6800200,0.761329742962083,0.910756587463931
17000,6800200,0.742939101744514,0.905498228754828
18000,6800200,0.726690578454431,0.900328021373643
19000,6800200,0.709581967523761,0.894893264785558
20000,6800200,0.691598280190682,0.889599588696238
21000,6800200,0.676573889759274,0.884493352930262
22000,6800200,0.656992517401915,0.879168678095985
23000,6800200,0.640687015608171,0.874089117934419
24000,6800200,0.623816178823213,0.868813233874387
25000,6800200,0.610796277739709,0.863841783093423
26000,6800200,0.592955730783855,0.858698595916739
27000,6800200,0.574579277146553,0.85391907012234
28000,6800200,0.560456167211937,0.848993307589791
29000,6800200,0.546051365732535,0.843917759632954
30000,6800200,0.531376243690318,0.83868935717844
31000,6800200,0.516443524908909,0.833910705899861
32000,6800200,0.501267672144745,0.829006130943807
33000,6800200,0.485865220680331,0.82397313674678
34000,6800200,0.470254266918503,0.819462351792715
35000,6800200,0.459741048407186,0.814850045171409
36000,6800200,0.443828052379907,0.810134696309165
37000,6800200,0.433134195067892,0.805314806293346
38000,6800200,0.416983955635388,0.800388901159883
39000,6800200,0.406155594385715,0.795355387222975
40000,6800200,0.389841441311853,0.790954468584868
41000,6800200,0.378930475206762,0.786472690757532
42000,6800200,0.368002265019879,0.781909205548895
