"D1","D2","norm_auc"
2.54,1.54,0.0489596506856149
2.56,1.54,0.0485340825626037
2.58,1.54,0.0482730415882784
2.6,1.54,0.0483626680284439
2.62,1.54,0.0480041734418827
2.64,1.54,0.0477997826822886
2.66,1.54,0.0478261168363601
2.68,1.54,0.0474504054193065
2.7,1.54,0.0474353805958315
2.72,1.54,0.0470938651841079
2.74,1.54,0.0469120027949099
2.76,1.54,0.0465811137467641
2.78,1.54,0.0468188008537012
2.8,1.54,0.0464448500152624
2.82,1.54,0.0463132865554457
2.84,1.54,0.0460329657944071
2.86,1.54,0.0459425359665461
2.88,1.54,0.0457588852431384
2.9,1.54,0.0455696290482112
2.92,1.54,0.0454311326285623
2.94,1.54,0.0451875933967504
2.96,1.54,0.0452956198603585
2.98,1.54,0.0450680822168125
3,1.54,0.0451420916298813
1,1.56,0.115220010244605
1.02,1.56,0.114530405887233
1.04,1.56,0.113545214440181
1.06,1.56,0.112323987259022
1.08,1.56,0.110848386589537
1.1,1.56,0.109159067874019
1.12,1.56,0.107331591501556
1.14,1.56,0.105541147117606
1.16,1.56,0.103606604363925
1.18,1.56,0.101670950290179
1.2,1.56,0.0997283810550422
1.22,1.56,0.0977230142388318
1.24,1.56,0.095846845926624
1.26,1.56,0.0941044762302887
1.28,1.56,0.0922637879280334
1.3,1.56,0.090498964577966
1.32,1.56,0.0888927254087736
1.34,1.56,0.0872404290451887
1.36,1.56,0.0855857886200229
1.38,1.56,0.0841349132051585
1.4,1.56,0.0827273824406502
1.42,1.56,0.0812839424230671
1.44,1.56,0.0800422421413083
1.46,1.56,0.0787489936182505
1.48,1.56,0.0774824804562734
1.5,1.56,0.0764223382216055
1.52,1.56,0.0752010006977795
1.54,1.56,0.07414707718467
1.56,1.56,0.0729985318166198
1.58,1.56,0.07195438419997
1.6,1.56,0.0710520325576552
1.62,1.56,0.0700775731253992
1.64,1.56,0.0693014674392277
1.66,1.56,0.0683297515713348
1.68,1.56,0.067503591742941
1.7,1.56,0.0667834733240979
1.72,1.56,0.0658745634791546
1.74,1.56,0.0652991699840318
1.76,1.56,0.0643754441217734
1.78,1.56,0.0638259276798134
1.8,1.56,0.0632585590237757
1.82,1.56,0.062410928792468
1.84,1.56,0.0620976100071738
1.86,1.56,0.0613489379921435
1.88,1.56,0.0608385279531689
1.9,1.56,0.0603288279891996
1.92,1.56,0.059909680876833
1.94,1.56,0.0592788095968232
1.96,1.56,0.0587466512555625
1.98,1.56,0.0581352063984358
2,1.56,0.0575490462030731
2.02,1.56,0.057258227093395
2.04,1.56,0.0569783761720868
2.06,1.56,0.0561559825839496
2.08,1.56,0.0559069750636153
2.1,1.56,0.0554949151154332
2.12,1.56,0.0551961311253629
2.14,1.56,0.0548392781517556
2.16,1.56,0.0544166612765888
2.18,1.56,0.0540641457993453
2.2,1.56,0.0535583832069184
2.22,1.56,0.0534793501033132
2.24,1.56,0.0530310870775483
2.26,1.56,0.0526372028634877
2.28,1.56,0.0522750115969304
2.3,1.56,0.0520784720495766
2.32,1.56,0.0518230110327592
2.34,1.56,0.0513303033710478
2.36,1.56,0.0510704430214992
2.38,1.56,0.0511376852241094
2.4,1.56,0.0508310553382395
2.42,1.56,0.0504270225762677
2.44,1.56,0.0503410858080693
2.46,1.56,0.0500235614940505
2.48,1.56,0.0498648557065762
2.5,1.56,0.049357069818487
2.52,1.56,0.0492936606871271
2.54,1.56,0.0490290639515199
2.56,1.56,0.0486029890609758
2.58,1.56,0.0483410803519225
2.6,1.56,0.0484307501416174
2.62,1.56,0.0480710644136687
2.64,1.56,0.0478661687323728
2.66,1.56,0.0478924875200828
2.68,1.56,0.0475157631939749
2.7,1.56,0.0475006658372539
2.72,1.56,0.0471582946887257
2.74,1.56,0.0469758585041267
2.76,1.56,0.0466443593070669
2.78,1.56,0.0468819214414582
2.8,1.56,0.0465072709816264
2.82,1.56,0.0463755213898554
2.84,1.56,0.0460945005349373
2.86,1.56,0.0460033426388951
2.88,1.56,0.0458194713541684
2.9,1.56,0.0456300515775262
2.92,1.56,0.0454907594205051
2.94,1.56,0.0452468927676396
2.96,1.56,0.0453546923243796
2.98,1.56,0.0451270453669588
3,1.56,0.0452007256390967
1,1.58,0.115714217811055
1.02,1.58,0.114992016718748
1.04,1.58,0.113976913599634
1.06,1.58,0.112728767575174
1.08,1.58,0.111228842224058
1.1,1.58,0.109517158914578
1.12,1.58,0.107669322921637
1.14,1.58,0.10586067875432
1.16,1.58,0.103909395680013
1.18,1.58,0.101958546998916
1.2,1.58,0.100001962605754
1.22,1.58,0.0979836118620177
1.24,1.58,0.0960955774447786
1.26,1.58,0.0943426228590871
1.28,1.58,0.0924920643290049
1.3,1.58,0.090717644706211
1.32,1.58,0.0891031128499103
1.34,1.58,0.0874428330814112
1.36,1.58,0.0857804148802667
1.38,1.58,0.0843228104854488
1.4,1.58,0.0829088469943574
1.42,1.58,0.0814595493014726
1.44,1.58,0.0802125667420486
1.46,1.58,0.0789138121909389
1.48,1.58,0.0776421151239049
1.5,1.58,0.0765776764874572
1.52,1.58,0.0753517159759277
1.54,1.58,0.0742934283582457
1.56,1.58,0.0731405822942944
1.58,1.58,0.0720929903721543
1.6,1.58,0.0711871169063575
1.62,1.58,0.0702092351201314
1.64,1.58,0.0694304026027221
1.66,1.58,0.0684554071386321
1.68,1.58,0.0676263287493447
1.7,1.58,0.0669033782712742
1.72,1.58,0.0659919060240542
1.74,1.58,0.0654143290977375
1.76,1.58,0.0644878714497521
1.78,1.58,0.0639361220476906
1.8,1.58,0.0633667289106869
1.82,1.58,0.062516862183045
1.84,1.58,0.0622018672412494
1.86,1.58,0.0614511515238601
1.88,1.58,0.0609392861633127
1.9,1.58,0.0604276686843613
1.92,1.58,0.0600071286063902
1.94,1.58,0.0593741844004654
1.96,1.58,0.0588405271166734
1.98,1.58,0.0582273884939285
2,1.58,0.0576399247177517
2.02,1.58,0.0573477600400057
2.04,1.58,0.0570667997546249
2.06,1.58,0.0562425164158005
2.08,1.58,0.0559927386143175
2.1,1.58,0.0555794914840802
2.12,1.58,0.0552790937837737
2.14,1.58,0.0549214843341318
2.16,1.58,0.0544979174226123
2.18,1.58,0.0541440127664465
2.2,1.58,0.0536372187539237
2.22,1.58,0.0535575467549547
2.24,1.58,0.0531078556195938
2.26,1.58,0.0527132690327224
2.28,1.58,0.0523501498679441
2.3,1.58,0.0521529520556984
2.32,1.58,0.0518966186092902
2.34,1.58,0.0514027722904649
2.36,1.58,0.051142298724479
2.38,1.58,0.0512091646482769
2.4,1.58,0.0509019347556131
2.42,1.58,0.0504969415799136
2.44,1.58,0.0504103684905904
2.46,1.58,0.0500923753990337
2.48,1.58,0.0499328454879016
2.5,1.58,0.0494240475134067
2.52,1.58,0.0493603232078247
2.54,1.58,0.0490946991554884
2.56,1.58,0.048668143965266
2.58,1.58,0.0484054173256361
2.6,1.58,0.0484951323127723
2.62,1.58,0.0481343112800748
2.64,1.58,0.0479289478924106
2.66,1.58,0.0479552421884119
2.68,1.58,0.0475775513896064
2.7,1.58,0.0475623906156663
2.72,1.58,0.0472192065852531
2.74,1.58,0.0470362306162674
2.76,1.58,0.04670415851462
2.78,1.58,0.0469415908008072
2.8,1.58,0.0465662852892595
2.82,1.58,0.0464343531560686
2.84,1.58,0.046152679685622
2.86,1.58,0.0460608268943245
2.88,1.58,0.0458767468393085
2.9,1.58,0.0456871786353021
2.92,1.58,0.0455471298117543
2.94,1.58,0.0453029619448329
2.96,1.58,0.0454105322027952
2.98,1.58,0.0451827919398529
3,1.58,0.045256156400508
1,1.6,0.116184139014075
1.02,1.6,0.115430855695381
1.04,1.6,0.114387215697276
1.06,1.6,0.113113397358272
1.08,1.6,0.111590276252406
1.1,1.6,0.109857306261906
1.12,1.6,0.107990072624171
1.14,1.6,0.106164116567434
1.16,1.6,0.104196880899979
1.18,1.6,0.102231577652657
1.2,1.6,0.100261663025068
1.22,1.6,0.0982309556170098
1.24,1.6,0.0963316384378096
1.26,1.6,0.0945686083996759
1.28,1.6,0.0927086606670864
1.3,1.6,0.090925115154857
1.32,1.6,0.0893027060111698
1.34,1.6,0.0876348335271389
1.36,1.6,0.0859650416588793
1.38,1.6,0.0845010208559765
1.4,1.6,0.0830809326549298
1.42,1.6,0.0816260876655007
1.44,1.6,0.0803740694591133
1.46,1.6,0.079070098174975
1.48,1.6,0.0777934624732556
1.5,1.6,0.0767249475729083
1.52,1.6,0.0754946012144603
1.54,1.6,0.0744321809677534
1.56,1.6,0.0732752482537488
1.58,1.6,0.0722243827022273
1.6,1.6,0.071315165531786
1.62,1.6,0.0703340304146772
1.64,1.6,0.0695526132599508
1.66,1.6,0.0685744898601662
1.68,1.6,0.0677426453177905
1.7,1.6,0.0670170065800772
1.72,1.6,0.0661031065615464
1.74,1.6,0.0655234513974159
1.76,1.6,0.0645944056161111
1.78,1.6,0.064040543110964
1.8,1.6,0.0634692245983665
1.82,1.6,0.0626172371132178
1.84,1.6,0.0623006546538742
1.86,1.6,0.0615479949615118
1.88,1.6,0.0610347461958726
1.9,1.6,0.060521319569891
1.92,1.6,0.0600994524531694
1.94,1.6,0.0594645431788792
1.96,1.6,0.0589294715702565
1.98,1.6,0.0583147263867764
2,1.6,0.0577260079738213
2.02,1.6,0.0574325777654085
2.04,1.6,0.0571505550464557
2.06,1.6,0.0563244964001478
2.08,1.6,0.0560739873727507
2.1,1.6,0.055659606711257
2.12,1.6,0.055357675842258
2.14,1.6,0.0549993490472524
2.16,1.6,0.0545748890534253
2.18,1.6,0.0542196525579304
2.2,1.6,0.0537118888019428
2.22,1.6,0.0536316031653138
2.24,1.6,0.0531805611974966
2.26,1.6,0.0527853110830829
2.28,1.6,0.0524213079060692
2.3,1.6,0.0522234894427926
2.32,1.6,0.0519663250363938
2.34,1.6,0.0514714047042654
2.36,1.6,0.0512103452961468
2.38,1.6,0.0512768621019333
2.4,1.6,0.0509690680674139
2.42,1.6,0.0505631496931073
2.44,1.6,0.050475980802495
2.46,1.6,0.0501575357163302
2.48,1.6,0.0499972279552859
2.5,1.6,0.0494874667842463
2.52,1.6,0.0494234514129934
2.54,1.6,0.0491568545170651
2.56,1.6,0.0487298436410239
2.58,1.6,0.0484663424172364
2.6,1.6,0.0485560961955563
2.62,1.6,0.0481942034879523
2.64,1.6,0.0479883939367155
2.66,1.6,0.04801466109923
2.68,1.6,0.047636065314193
2.7,1.6,0.0476208402896831
2.72,1.6,0.0472768862182542
2.74,1.6,0.0470933981641271
2.76,1.6,0.0467607780806885
2.78,1.6,0.046998087852677
2.8,1.6,0.0466221627510253
2.82,1.6,0.0464900620246861
2.84,1.6,0.0462077594612786
2.86,1.6,0.046115255082996
2.88,1.6,0.045930980249783
2.9,1.6,0.0457412686741707
2.92,1.6,0.0456005050355939
2.94,1.6,0.0453560422368377
2.96,1.6,0.045463400797615
2.98,1.6,0.0452355736685251
3,1.6,0.0453086405086789
1,1.62,0.1166315682349
1.02,1.62,0.115848579371685
1.04,1.62,0.114777668300175
1.06,1.62,0.113479365663248
1.08,1.62,0.111934115891417
1.1,1.62,0.110180844373461
1.12,1.62,0.108295102037225
1.14,1.62,0.10645263814484
1.16,1.62,0.104470211315747
1.18,1.62,0.102491129667641
1.2,1.62,0.100508508497589
1.22,1.62,0.0984660255504745
1.24,1.62,0.0965559628996129
1.26,1.62,0.0947833442681256
1.28,1.62,0.0929144556714739
1.3,1.62,0.0911222284591403
1.32,1.62,0.0894923060761613
1.34,1.62,0.0878172054765181
1.36,1.62,0.0861403937345734
1.38,1.62,0.0846702772057842
1.4,1.62,0.0832443674120887
1.42,1.62,0.0817842411574849
1.44,1.62,0.0805274421143011
1.46,1.62,0.0792184975854904
1.48,1.62,0.0779371673140384
1.5,1.62,0.0768647711113043
1.52,1.62,0.0756302569475338
1.54,1.62,0.0745638934984751
1.56,1.62,0.0734030807241705
1.58,1.62,0.0723490965914655
1.6,1.62,0.0714367011907843
1.62,1.62,0.0704524841926323
1.64,1.62,0.0696686047267564
1.66,1.62,0.0686875141431598
1.68,1.62,0.0678530433083855
1.7,1.62,0.0671248534538164
1.72,1.62,0.0662086384136531
1.74,1.62,0.0656270132736153
1.76,1.62,0.0646954972788461
1.78,1.62,0.0641396260631203
1.8,1.62,0.0635664893616365
1.82,1.62,0.0627124845415389
1.84,1.62,0.0623943881255627
1.86,1.62,0.0616398838318834
1.88,1.62,0.0611253221152302
1.9,1.62,0.0606101679401761
1.92,1.62,0.0601870464017615
1.94,1.62,0.0595502701190926
1.96,1.62,0.0590138483902541
1.98,1.62,0.0583975773848042
2,1.62,0.0578076853941941
2.02,1.62,0.0575130404449611
2.04,1.62,0.0572300118496354
2.06,1.62,0.0564022528332901
2.08,1.62,0.0561510570348932
2.1,1.62,0.0557356031787375
2.12,1.62,0.055432216793542
2.14,1.62,0.0550732105596291
2.16,1.62,0.0546478991812019
2.18,1.62,0.0542914121622286
2.2,1.62,0.0537827204614814
2.22,1.62,0.0537018516880375
2.24,1.62,0.0532495192027954
2.26,1.62,0.0528536457135066
2.28,1.62,0.0524887996105436
2.3,1.62,0.0522903950076572
2.32,1.62,0.0520324409143033
2.34,1.62,0.0515364995345598
2.36,1.62,0.0512748873250186
2.38,1.62,0.0513410684389198
2.4,1.62,0.051032734220752
2.42,1.62,0.0506259447703193
2.44,1.62,0.0505382058489765
2.46,1.62,0.0502193374029989
2.48,1.62,0.0500582905413147
2.5,1.62,0.0495476124694095
2.52,1.62,0.0494833131872095
2.54,1.62,0.0492157973311553
2.56,1.62,0.0487883547272189
2.58,1.62,0.0485241186272527
2.6,1.62,0.0486139112598216
2.62,1.62,0.0482510012944565
2.64,1.62,0.0480447700869825
2.66,1.62,0.048071013953879
2.68,1.62,0.0476915523880608
2.7,1.62,0.0476762694096353
2.72,1.62,0.0473315851014047
2.74,1.62,0.047147610272235
2.76,1.62,0.0468144744492607
2.78,1.62,0.0470516666858486
2.8,1.62,0.0466751524284497
2.82,1.62,0.0465428910857772
2.84,1.62,0.0462599946420754
2.86,1.62,0.0461668647835096
2.88,1.62,0.0459823989742703
2.9,1.62,0.0457925557942575
2.92,1.62,0.0456511141238564
2.94,1.62,0.0454063750840743
2.96,1.62,0.0455135318133756
2.98,1.62,0.0452856199630424
3,1.62,0.0453584032655298
1,1.64,0.117058058354733
1.02,1.64,0.116246654011443
1.04,1.64,0.115149693684596
1.06,1.64,0.113827979876692
1.08,1.64,0.112261602753304
1.1,1.64,0.110488945475015
1.12,1.64,0.108585557970111
1.14,1.64,0.10672733548691
1.16,1.64,0.104730406746782
1.18,1.64,0.102738169568979
1.2,1.64,0.10074343080335
1.22,1.64,0.098689732859024
1.24,1.64,0.0967694148367879
1.26,1.64,0.0949876498930958
1.28,1.64,0.0931102431226972
1.3,1.64,0.091309723608919
1.32,1.64,0.0896726587832622
1.34,1.64,0.0879906730659577
1.36,1.64,0.0863071619852428
1.38,1.64,0.0848312450497783
1.4,1.64,0.0833997819705318
1.42,1.64,0.0819346258330438
1.44,1.64,0.0806732693995231
1.46,1.64,0.0793595833919298
1.48,1.64,0.078073794700445
1.5,1.64,0.0769977057136921
1.52,1.64,0.075759208510581
1.54,1.64,0.0746891052467286
1.56,1.64,0.073524599181274
1.58,1.64,0.0724676513207579
1.6,1.64,0.0715522182405177
1.62,1.64,0.0705650640885198
1.64,1.64,0.0697788409574644
1.66,1.64,0.0687949335066555
1.68,1.64,0.0679579568566295
1.7,1.64,0.067227325534559
1.72,1.64,0.0663089248524375
1.74,1.64,0.0657254195058263
1.76,1.64,0.0647915676061182
1.78,1.64,0.0642337864449658
1.8,1.64,0.0636589033421713
1.82,1.64,0.0628029841774721
1.84,1.64,0.0624834548943379
1.86,1.64,0.0617271931264568
1.88,1.64,0.061211378216596
1.9,1.64,0.0606945895337373
1.92,1.64,0.0602702594394035
1.94,1.64,0.0596317074559842
1.96,1.64,0.0590940159358236
1.98,1.64,0.0584762905796095
2,1.64,0.0578852818866128
2.02,1.64,0.0575894782165261
2.04,1.64,0.0573054904147466
2.06,1.64,0.0564761262875267
2.08,1.64,0.0562242610654627
2.1,1.64,0.0558077921642639
2.12,1.64,0.055503017021954
2.14,1.64,0.0551433703794304
2.16,1.64,0.0547172445029867
2.18,1.64,0.0543595645732996
2.2,1.64,0.0538499939121734
2.22,1.64,0.0537685762575742
2.24,1.64,0.0533150245299901
2.26,1.64,0.0529185477955756
2.28,1.64,0.0525529048395857
2.3,1.64,0.0523539354459831
2.32,1.64,0.0520952296713237
2.34,1.64,0.0515983201971297
2.36,1.64,0.0513361825271236
2.38,1.64,0.0514020455815901
2.4,1.64,0.0510932026011425
2.42,1.64,0.0506855815098116
2.44,1.64,0.0505973049625942
2.46,1.64,0.0502780307552544
2.48,1.64,0.0501162810460235
2.5,1.64,0.04960473576351
2.52,1.64,0.0495401695613316
2.54,1.64,0.0492717717001176
2.56,1.64,0.048843923166349
2.58,1.64,0.0485789892173082
2.6,1.64,0.0486688122928776
2.62,1.64,0.0483049365109391
2.64,1.64,0.0480983042334283
2.66,1.64,0.0481245251306675
2.68,1.64,0.0477442452311903
2.7,1.64,0.0477288987366199
2.72,1.64,0.0473835240317789
2.74,1.64,0.0471990908076615
2.76,1.64,0.0468654654722814
2.78,1.64,0.0471025406602752
2.8,1.64,0.046725472283587
2.82,1.64,0.046593058044755
2.84,1.64,0.0463095938550155
2.86,1.64,0.0462158766219929
2.88,1.64,0.0460312321855243
2.9,1.64,0.0458412524137729
2.92,1.64,0.045699170621381
2.94,1.64,0.0454541728438011
2.96,1.64,0.0455611370075816
2.98,1.64,0.0453331391222997
3,1.64,0.0454056559621218
1,1.66,0.11746507026963
1.02,1.66,0.116626473166733
1.04,1.66,0.115504593397764
1.06,1.66,0.114160489542628
1.08,1.66,0.112573900514964
1.1,1.66,0.110782716471026
1.12,1.66,0.108862452922033
1.14,1.66,0.106989169052782
1.16,1.66,0.104978379752606
1.18,1.66,0.102973608644089
1.2,1.66,0.100967286803939
1.22,1.66,0.0989028596315999
1.24,1.66,0.0969727768168743
1.26,1.66,0.0951822680817225
1.28,1.66,0.0932967383175724
1.3,1.66,0.0914883066702342
1.32,1.66,0.0898444250198605
1.34,1.66,0.0881558727482172
1.36,1.66,0.0864659764055226
1.38,1.66,0.0849845097125729
1.4,1.66,0.0835477596123588
1.42,1.66,0.0820778019145721
1.44,1.66,0.0808120989433902
1.46,1.66,0.0794938984171631
1.48,1.66,0.0782038486020288
1.5,1.66,0.0771242420540083
1.52,1.66,0.0758819547736512
1.54,1.66,0.0748082770580622
1.56,1.66,0.0736402583153553
1.58,1.66,0.0725804844025
1.6,1.66,0.071662160349149
1.62,1.66,0.070672201235295
1.64,1.66,0.0698837483123402
1.66,1.66,0.0688971536372181
1.68,1.66,0.0680577874346266
1.7,1.66,0.0673248424123867
1.72,1.66,0.0664043451952653
1.74,1.66,0.0658190493255915
1.76,1.66,0.0648829693010606
1.78,1.66,0.0643233649164039
1.8,1.66,0.0637468307448571
1.82,1.66,0.0628890758151847
1.84,1.66,0.062568182948246
1.86,1.66,0.0618102615713596
1.88,1.66,0.0612932482105801
1.9,1.66,0.0607748966202744
1.92,1.66,0.0603494278043671
1.94,1.66,0.0597091763092902
1.96,1.66,0.0591702645373246
1.98,1.66,0.0585511570792593
2,1.66,0.0579590893358215
2.02,1.66,0.0576621866970158
2.04,1.66,0.0573772825494204
2.06,1.66,0.0565463966464263
2.08,1.66,0.0562938962211545
2.1,1.66,0.0558764565487986
2.12,1.66,0.0555703641844471
2.14,1.66,0.055210092922096
2.16,1.66,0.0547832006542857
2.18,1.66,0.0544243842283539
2.2,1.66,0.0539139813312965
2.22,1.66,0.0538320338096087
2.24,1.66,0.0533773171212796
2.26,1.66,0.0529802688811275
2.28,1.66,0.0526138720785284
2.3,1.66,0.0524143680744486
2.32,1.66,0.0521549473141163
2.34,1.66,0.0516571174076466
2.36,1.66,0.0513944794360715
2.38,1.66,0.0514600295357876
2.4,1.66,0.0511506965824261
2.42,1.66,0.0507422941285949
2.44,1.66,0.0506534946344645
2.46,1.66,0.0503338403847785
2.48,1.66,0.0501714248160137
2.5,1.66,0.0496590499016213
2.52,1.66,0.0495942342360325
2.54,1.66,0.0493249993746309
2.56,1.66,0.04889675781096
2.58,1.66,0.0486311637827664
2.6,1.66,0.0487210131809558
2.62,1.66,0.0483562206820214
2.64,1.66,0.0481492077775776
2.66,1.66,0.0481754030902044
2.68,1.66,0.0477943477383705
2.7,1.66,0.0477789451766843
2.72,1.66,0.0474329024784491
2.74,1.66,0.047248029597451
2.76,1.66,0.0469139422606213
2.78,1.66,0.0471509094553114
2.8,1.66,0.0467733071489877
2.82,1.66,0.0466407521750223
2.84,1.66,0.0463567507661984
2.86,1.66,0.0462624695701357
2.88,1.66,0.0460776604331793
2.9,1.66,0.0458875582832205
2.92,1.66,0.0457448590282597
2.94,1.66,0.0454996113658179
2.96,1.66,0.0456063926755056
2.98,1.66,0.0453783218008978
3,1.66,0.0454505766379533
1,1.68,0.117853903680767
1.02,1.68,0.11698925094744
1.04,1.68,0.115843499357517
1.06,1.68,0.114477960130274
1.08,1.68,0.112872047041735
1.1,1.68,0.111063126219169
1.12,1.68,0.109126729327964
1.14,1.68,0.10723903177511
1.16,1.68,0.105215005935733
1.18,1.68,0.103198223831678
1.2,1.68,0.101180844430213
1.22,1.68,0.0991061676397452
1.24,1.68,0.0971667374325839
1.26,1.68,0.0953678837716596
1.28,1.68,0.0934745937624618
1.3,1.68,0.0916586006507263
1.32,1.68,0.0900081951826835
1.34,1.68,0.0883133737895806
1.36,1.68,0.0866173710187085
1.38,1.68,0.0851306296653016
1.4,1.68,0.0836888226329991
1.42,1.68,0.08221427588111
1.44,1.68,0.0809444300009723
1.46,1.68,0.0796219119335578
1.48,1.68,0.0783277869813657
1.5,1.68,0.077244832173207
1.52,1.68,0.0759989289426258
1.54,1.68,0.0749218376652179
1.56,1.68,0.0737504535302753
1.58,1.68,0.072687989284112
1.6,1.68,0.0717669172784365
1.62,1.68,0.0707742845012443
1.64,1.68,0.0699836898979899
1.66,1.68,0.0689945411297077
1.68,1.68,0.0681528974030974
1.7,1.68,0.067417745216292
1.72,1.68,0.066495256314073
1.74,1.68,0.065908251311363
1.76,1.68,0.0649700475129003
1.78,1.68,0.0644086995994118
1.8,1.68,0.063830590222526
1.82,1.68,0.0629710930728312
1.84,1.68,0.0626488868721011
1.86,1.68,0.0618893680149064
1.88,1.68,0.0613712201527161
1.9,1.68,0.0608513854879215
1.92,1.68,0.0604248272671076
1.94,1.68,0.0597829634015888
1.96,1.68,0.0592428899470388
1.98,1.68,0.0586224655353836
2,1.68,0.0580293792700723
2.02,1.68,0.0577314286596371
2.04,1.68,0.0574456511974318
2.06,1.68,0.0566133112862492
2.08,1.68,0.0563602092865024
2.1,1.68,0.0559418444256374
2.12,1.68,0.0556344952044809
2.14,1.68,0.0552736387376552
2.16,1.68,0.0548460068999148
2.18,1.68,0.0544861125907389
2.2,1.68,0.0539749093254774
2.22,1.68,0.0538924521657369
2.24,1.68,0.0534366348495357
2.26,1.68,0.0530390378683378
2.28,1.68,0.0526719228660263
2.3,1.68,0.0524719131993738
2.32,1.68,0.0522118076072258
2.34,1.68,0.0517131015287051
2.36,1.68,0.0514499866798223
2.38,1.68,0.0515152435307556
2.4,1.68,0.0512054400965864
2.42,1.68,0.050796286806349
2.44,1.68,0.0507069960356721
2.46,1.68,0.0503869751237998
2.48,1.68,0.0502239232960781
2.5,1.68,0.0497107627881864
2.52,1.68,0.0496457048880679
2.54,1.68,0.0493756790333976
2.56,1.68,0.0489470590695964
2.58,1.68,0.0486808369212067
2.6,1.68,0.0487707126750311
2.62,1.68,0.0484050462173673
2.64,1.68,0.0481976774826411
2.66,1.68,0.0482238490715959
2.68,1.68,0.0478420504930567
2.7,1.68,0.0478265910309709
2.72,1.68,0.0474799250463949
2.74,1.68,0.047294624199544
2.76,1.68,0.0469600916176093
2.78,1.68,0.0471969598002651
2.8,1.68,0.0468188532032574
2.82,1.68,0.0466861580282824
2.84,1.68,0.0464016460292579
2.86,1.68,0.0463068304202178
2.88,1.68,0.046121854093977
2.9,1.68,0.0459316325308939
2.92,1.68,0.0457883579420856
2.94,1.68,0.0455428652347537
2.96,1.68,0.0456494727288543
2.98,1.68,0.0454213251652803
3,1.68,0.045493337208004
1,1.7,0.118225780149429
1.02,1.7,0.117336145432233
1.04,1.7,0.116167492184567
1.06,1.7,0.114781413752591
1.08,1.7,0.113156965429867
1.1,1.7,0.111331068269664
1.12,1.7,0.109379221563393
1.14,1.7,0.107477729906521
1.16,1.7,0.105441029267238
1.18,1.7,0.103412752076605
1.2,1.7,0.10138479092212
1.22,1.7,0.0993003138631212
1.24,1.7,0.0973519472556214
1.26,1.7,0.0955450942362027
1.28,1.7,0.0936443803182128
1.3,1.7,0.091821168524827
1.32,1.7,0.0901645184593726
1.34,1.7,0.0884637086700903
1.36,1.7,0.0867618899143001
1.38,1.7,0.0852700693996228
1.4,1.7,0.0838234377834625
1.42,1.7,0.082344507253273
1.44,1.7,0.0810706963621048
1.46,1.7,0.0797440729893387
1.48,1.7,0.0784460620107441
1.5,1.7,0.0773598827331472
1.52,1.7,0.076110527797971
1.54,1.7,0.0750301851867092
1.56,1.7,0.0738555895358394
1.58,1.7,0.0727905416455601
1.6,1.7,0.0718668451630064
1.62,1.7,0.0708716598041348
1.64,1.7,0.0700790297858702
1.66,1.7,0.0690874396620667
1.68,1.7,0.0682436141349495
1.7,1.7,0.0675063495588602
1.72,1.7,0.0665819561251916
1.74,1.7,0.0659933183806791
1.76,1.7,0.0650530836877817
1.78,1.7,0.0644900776833242
1.8,1.7,0.0639104648133991
1.82,1.7,0.0630493047325066
1.84,1.7,0.0627258499087389
1.86,1.7,0.0619648135138615
1.88,1.7,0.0614455782644861
1.9,1.7,0.0609243150152365
1.92,1.7,0.0604967175485546
1.94,1.7,0.0598533148978948
1.96,1.7,0.0593121334419892
1.98,1.7,0.0586904582055299
2,1.7,0.0580964043075483
2.02,1.7,0.0577974535435703
2.04,1.7,0.0575108436663447
2.06,1.7,0.0566771006927851
2.08,1.7,0.0564234325016132
2.1,1.7,0.0560041807933155
2.12,1.7,0.0556956359642528
2.14,1.7,0.0553342169721129
2.16,1.7,0.0549058878786613
2.18,1.7,0.0545449528252521
2.2,1.7,0.0540329978978459
2.22,1.7,0.0539500577439804
2.24,1.7,0.0534931918134382
2.26,1.7,0.0530950709135844
2.28,1.7,0.0527272644298683
2.3,1.7,0.0525267638387664
2.32,1.7,0.0522660016245337
2.34,1.7,0.0517664686075842
2.36,1.7,0.0515028946800921
2.38,1.7,0.0515678825837856
2.4,1.7,0.0512576358021513
2.42,1.7,0.0508477616588393
2.44,1.7,0.0507580060069124
2.46,1.7,0.0504376317049266
2.48,1.7,0.0502739696629703
2.5,1.7,0.0497600635790893
2.52,1.7,0.0496947708634668
2.54,1.7,0.0494239823724851
2.56,1.7,0.0489950165047521
2.58,1.7,0.0487281846421162
2.6,1.7,0.048818089344107
2.62,1.7,0.0484515840720489
2.64,1.7,0.0482438624748671
2.66,1.7,0.0482700170409479
2.68,1.7,0.0478875164763915
2.7,1.7,0.0478720045860123
2.72,1.7,0.0475247346862157
2.74,1.7,0.0473390444576876
2.76,1.7,0.0470040896525467
2.78,1.7,0.0472408494692131
2.8,1.7,0.0468622625327566
2.82,1.7,0.0467294343854796
2.84,1.7,0.0464444347338642
2.86,1.7,0.0463491082160422
2.88,1.7,0.0461639815537808
2.9,1.7,0.0459736532466406
2.92,1.7,0.0458298145304578
2.94,1.7,0.0455841016085601
2.96,1.7,0.0456905377081598
2.98,1.7,0.0454623219116668
3,1.7,0.0455340940253603
1,1.72,0.118581764427339
1.02,1.72,0.117668152284434
1.04,1.72,0.116477542757292
