"X","Y","PE_before","PE_after","optimal_N_tau","N_min","ba_flag","PE_optimal","max_N_tau_before","max_N_tau_after"
1.64,1.02,0,0,22216.108480222,14216.108480222,1,0.506836192689419,0,0
1.66,1.02,0,0,21581.3164123991,13581.3164123991,1,0.525019562155286,0,0
1.68,1.02,0,0,20984.7936221766,12984.7936221766,1,0.54256462922872,0,0
1.7,1.02,0,0,16423.7818705123,12423.7818705123,1,0.559790652612136,0,0
1.72,1.02,0,0,15895.7652449634,11895.7652449634,1,0.577511814765976,0,0
1.74,1.02,0,0,15398.4476779197,11398.4476779197,1,0.594405025445139,0,0
1.76,1.02,0,0,14929.7325414031,10929.7325414031,1,0.610687662773346,0,0
1.78,1.02,0,0,14487.6334691115,10487.6334691115,1,0.625965034112766,0,0
1.8,1.02,0,0,14070.168281001,10070.168281001,1,0.640590451972158,0,0
1.82,1.02,0,0,13675.9261564783,9675.92615647832,1,0.654389627586156,0,0
1.84,1.02,0,0,13303.0892868671,9303.08928686706,1,0.667511519608164,0,0
1.86,1.02,0,0,12950.4085853018,8950.40858530183,1,0.679913705623356,0,0
1.88,1.02,0,0,12616.5671032254,8616.56710322542,1,0.691753524449838,0,0
1.9,1.02,0,0,12300.2627266705,8300.2627266705,1,0.702889019479831,0,0
1.92,1.02,0,0,12000.3398962277,8000.33989622766,1,0.713424806445962,0,0
1.94,1.02,0,0,11715.8275642001,7715.82756420012,1,0.723398526165478,0,0
1.96,1.02,0,0,11445.7493039504,7445.74930395041,1,0.732846939832886,0,0
1.98,1.02,0,0,11189.2087273293,7189.2087273293,1,0.741804814759101,0,0
2,1.02,0,0,10945.3373485497,6945.33734854971,1,0.74995088781737,0,0
2.02,1.02,0,0,10713.3248079599,6713.32480795989,1,0.757994065231229,0,0
2.04,1.02,0,0,10492.5377239752,6492.5377239752,1,0.765641322977214,0,0
2.06,1.02,0,0,10282.3376089781,6282.33760897805,1,0.772467708033543,0,0
2.08,1.02,0,0,10081.9600440021,6081.96004400212,1,0.779380662625441,0,0
2.1,1.02,0,0,9890.93496854583,5890.93496854583,1,0.785465031514062,0,0
2.12,1.02,0,0,9708.70318791129,5708.70318791129,1,0.791745514802152,0,0
2.14,1.02,0,0,9534.7392616283,5534.7392616283,1,0.797193176005646,0,0
2.16,1.02,0,0,9368.56800894619,5368.56800894619,1,0.802342703133339,0,9368.56800894619
2.18,1.02,0,0,9209.84617502462,5209.84617502462,1,0.807829732627868,0,9209.84617502462
2.2,1.02,0,0,9057.98056784575,5057.98056784575,1,0.812474808162858,0,9057.98056784575
2.22,1.02,0,0,8912.72215442132,4912.72215442132,1,0.816884175202974,0,8912.72215442132
2.24,1.02,0,0,8773.71314404601,4773.71314404601,1,0.821075773822297,0,8773.71314404601
2.26,1.02,0,0,8640.60161962347,4640.60161962347,1,0.825066564379041,0,8640.60161962347
2.28,1.02,0,0,8513.06196982217,4513.06196982217,1,0.828872141897184,0,8513.06196982217
2.3,1.02,0,0,8390.79275019422,4390.79275019423,1,0.832506333539393,0,8390.79275019422
2.32,1.02,0,0,8273.51284710988,4273.51284710988,1,0.835982292672773,0,8273.51284710988
2.34,1.02,0,4000,8160.96911438489,4160.96911438489,1,0.839311923222723,4160.96911438489,8160.96911438489
2.36,1.02,0,4000,8052.91590956565,4052.91590956565,1,0.842506130945411,4052.91590956565,8052.91590956565
2.38,1.02,0,4000,7949.13244673293,3949.13244673293,1,0.845574903035659,3949.13244673293,7949.13244673293
2.4,1.02,0,4000,7849.41202312168,3849.41202312168,1,0.847756117796676,3849.41202312168,7849.41202312168
2.42,1.02,0,4000,7753.56266653777,3753.56266653777,1,0.850594990915006,3753.56266653777,7753.56266653777
2.44,1.02,0,7999.99999999997,7661.40600725813,3661.40600725813,1,0.853334664588698,3661.40600725813,11661.4060072581
2.46,1.02,0,8000.00000000001,7572.73329945229,3572.73329945229,1,0.855185232670323,3572.73329945229,11572.7332994523
2.48,1.02,0,7999.99999999999,7487.32191067111,3487.32191067111,1,0.857744244834048,3487.32191067111,11487.3219106711
2.5,1.02,0,7999.99999999998,7405.12485772152,3405.12485772152,1,0.860223808655269,3405.12485772152,11405.1248577215
2.52,1.02,0,7999.99999999998,7325.94541077332,3325.94541077332,1,0.861816958603446,3325.94541077332,11325.9454107733
2.54,1.02,0,8000,7249.5868450382,3249.5868450382,1,0.864153541629976,3249.5868450382,11249.5868450382
2.56,1.02,0,8000.00000000005,7176.05482066815,3176.05482066815,1,0.865603557676936,3176.05482066815,11176.0548206682
2.58,1.02,0,7999.99999999999,7105.02046170651,3105.02046170651,1,0.867817181145975,3105.02046170651,11105.0204617065
2.6,1.02,0,7999.99999999997,7036.58995168703,3036.58995168703,1,0.869146344748416,3036.58995168703,11036.589951687
2.62,1.02,0,8000.00000000004,6970.43398156446,2970.43398156446,1,0.870418359777713,2970.43398156446,10970.4339815645
2.64,1.02,0,8000.00000000001,6906.62912232049,2906.62912232049,1,0.872480381480627,2906.62912232049,10906.6291223205
2.66,1.02,0,7999.99999999996,6844.96454246864,2844.96454246864,1,0.873658588695195,2844.96454246864,10844.9645424686
2.68,1.02,0,8000.00000000001,2785.36976906979,2785.36976906979,0,0.875815456282872,2785.36976906979,10785.3697690698
2.7,1.02,0,7999.99999999999,2727.81181002711,2727.81181002711,0,0.879144244106928,2727.81181002711,10727.8118100271
2.72,1.02,0,8000.00000000003,2672.11209557327,2672.11209557327,0,0.881132614250175,2672.11209557327,10672.1120955733
2.74,1.02,0,8000.00000000005,2618.22317531285,2618.22317531285,0,0.884195276515965,2618.22317531285,10618.2231753129
2.76,1.02,0,7999.99999999996,2566.10561947684,2566.10561947684,0,0.887122833505795,2566.10561947684,10566.1056194768
2.78,1.02,0,7999.99999999996,2515.67714270954,2515.67714270954,0,0.889921103711041,2515.67714270954,10515.6771427095
2.8,1.02,0,7999.99999999997,2466.83671772113,2466.83671772113,0,0.891466088032568,2466.83671772113,10466.8367177211
2.82,1.02,0,8000.00000000005,2419.49773137615,2419.49773137615,0,0.894044263520605,2419.49773137615,10419.4977313762
2.84,1.02,0,8000.00000000004,2373.64313749806,2373.64313749806,0,0.896509779570663,2373.64313749806,10373.6431374981
2.86,1.02,0,7999.99999999997,2329.20899948123,2329.20899948123,0,0.898868031330154,2329.20899948123,10329.2089994812
2.88,1.02,0,7999.99999999998,2286.13536506082,2286.13536506082,0,0.901124120403377,2286.13536506082,10286.1353650608
2.9,1.02,0,7999.99999999997,2244.36599963563,2244.36599963563,0,0.903282505907197,2244.36599963563,10244.3659996356
2.92,1.02,0,7999.99999999998,2203.84813947112,2203.84813947112,0,0.905347381688202,2203.84813947112,10203.8481394711
2.94,1.02,0,8000.00000000002,2164.53226329118,2164.53226329118,0,0.907323053035846,2164.53226329118,10164.5322632912
2.96,1.02,0,7999.99999999999,2126.37188088581,2126.37188088581,0,0.909213405553992,2126.37188088581,10126.3718808858
2.98,1.02,0,7999.99999999996,2089.32333746514,2089.32333746514,0,0.911022282183968,2089.32333746514,10089.3233374651
3,1.02,0,7999.99999999996,2053.34563259814,2053.34563259814,0,0.912752762348176,2053.34563259814,10053.3456325981
1,1.04,0,0,99645.6359591771,95645.6359591771,1,0.000385276003027872,0,0
1.02,1.04,0,0,97116.5566220737,89116.5566220737,1,0.000938170783120202,0,0
1.04,1.04,0,0,99057.1320060933,83057.1320060933,1,0.00220423102835676,0,0
1.06,1.04,0,0,97439.1305891341,77439.1305891341,1,0.0040522328170001,0,0
1.08,1.04,0,0,96233.7404745763,72233.7404745763,1,0.00693094360224608,0,0
1.1,1.04,0,0,99413.8521061812,67413.8521061812,1,0.0114934262389882,0,0
1.12,1.04,0,0,98952.7763632744,62952.7763632744,1,0.0171958905973645,0,0
1.14,1.04,0,0,98824.9804961153,58824.9804961153,1,0.0244429103248202,0,0
1.16,1.04,0,0,99006.2101205577,55006.2101205577,1,0.0332688047851804,0,0
1.18,1.04,0,0,95473.5666223447,51473.5666223447,1,0.0435498008336676,0,0
1.2,1.04,0,0,88205.3540654333,48205.3540654333,1,0.0556127278517609,0,0
1.22,1.04,0,0,81181.181252547,45181.181252547,1,0.0695108300191557,0,0
1.24,1.04,0,0,74382.3627726458,42382.3627726458,1,0.0851944415768598,0,0
1.26,1.04,0,0,67791.1961022519,39791.1961022519,1,0.102536071368685,0,0
1.28,1.04,0,0,65391.106406725,37391.106406725,1,0.121492702442354,0,0
1.3,1.04,0,0,59167.1811638556,35167.1811638556,1,0.14182289388477,0,0
1.32,1.04,0,0,57105.405604761,33105.405604761,1,0.163346863744648,0,0
1.34,1.04,0,0,51192.8556634939,31192.8556634939,1,0.185862808692509,0,0
1.36,1.04,0,0,49417.4370593476,29417.4370593476,1,0.209253977028802,0,0
1.38,1.04,0,0,47768.5578954236,27768.5578954236,1,0.232934834946023,0,0
1.4,1.04,0,0,42235.943326303,26235.943326303,1,0.257468409367574,0,0
1.42,1.04,0,0,40810.6023227492,24810.6023227492,1,0.282104938659784,0,0
1.44,1.04,0,0,39483.6880481496,23483.6880481496,1,0.30644934228775,0,0
1.46,1.04,0,0,34247.7449354249,22247.7449354249,1,0.330812095723712,0,0
1.48,1.04,0,0,33095.6116838135,21095.6116838135,1,0.355379723034969,0,0
1.5,1.04,0,0,32020.7625610722,20020.7625610722,1,0.379391009816107,0,0
1.52,1.04,0,0,31017.2524785879,19017.2524785879,1,0.402634404533214,0,0
1.54,1.04,0,0,30079.4454815936,18079.4454815936,1,0.425203962542423,0,0
1.56,1.04,0,0,25202.4435436029,17202.4435436029,1,0.446978058088135,0,0
1.58,1.04,0,0,24381.7465610573,16381.7465610573,1,0.46929935953135,0,0
1.6,1.04,0,0,23612.895803013,15612.895803013,1,0.490698901019635,0,0
1.62,1.04,0,0,22892.1951167303,14892.1951167303,1,0.51116745192931,0,0
1.64,1.04,0,0,22216.108480222,14216.108480222,1,0.530709465481769,0,0
1.66,1.04,0,0,21581.3164123991,13581.3164123991,1,0.549225311001148,0,0
1.68,1.04,0,0,20984.7936221766,12984.7936221766,1,0.56691028682795,0,0
1.7,1.04,0,0,20423.7818705123,12423.7818705123,1,0.583739404277151,0,0
1.72,1.04,0,0,19895.7652449634,11895.7652449634,1,0.599448738562084,0,0
1.74,1.04,0,0,15398.4476779197,11398.4476779197,1,0.614521951309543,0,0
1.76,1.04,0,0,14929.7325414031,10929.7325414031,1,0.630849487651226,0,0
1.78,1.04,0,0,14487.6334691115,10487.6334691115,1,0.646019327373377,0,0
1.8,1.04,0,0,14070.168281001,10070.168281001,1,0.660623126124355,0,0
1.82,1.04,0,0,13675.9261564783,9675.92615647832,1,0.674254558179033,0,0
1.84,1.04,0,0,13303.0892868671,9303.08928686706,1,0.687300750099427,0,0
1.86,1.04,0,0,12950.4085853018,8950.40858530183,1,0.699604612799683,0,0
1.88,1.04,0,0,12616.5671032254,8616.56710322542,1,0.711207850342158,0,0
1.9,1.04,0,0,12300.2627266705,8300.2627266705,1,0.722206021389392,0,0
1.92,1.04,0,0,12000.3398962277,8000.33989622766,1,0.732588015926542,0,0
1.94,1.04,0,0,11715.8275642001,7715.82756420012,1,0.742393556750277,0,0
1.96,1.04,0,0,11445.7493039504,7445.74930395041,1,0.751661063367989,0,0
1.98,1.04,0,0,11189.2087273293,7189.2087273293,1,0.760426502932833,0,0
2,1.04,0,0,10945.3373485497,6945.33734854971,1,0.768485951780692,0,0
2.02,1.04,0,0,10713.3248079599,6713.32480795989,1,0.776317349976968,0,0
2.04,1.04,0,0,10492.5377239752,6492.5377239752,1,0.783745113618769,0,0
2.06,1.04,0,0,10282.3376089781,6282.33760897805,1,0.790460040688201,0,0
2.08,1.04,0,0,10081.9600440021,6081.96004400212,1,0.797140174403964,0,0
2.1,1.04,0,0,9890.93496854583,5890.93496854583,1,0.803101003129657,0,9890.93496854583
2.12,1.04,0,0,9708.70318791129,5708.70318791129,1,0.80913884297719,0,9708.70318791129
2.14,1.04,0,0,9534.7392616283,5534.7392616283,1,0.814453246209607,0,9534.7392616283
2.16,1.04,0,0,9368.56800894619,5368.56800894619,1,0.81946530765006,0,9368.56800894619
2.18,1.04,0,0,9209.84617502462,5209.84617502462,1,0.824699182450083,0,9209.84617502462
2.2,1.04,0,0,9057.98056784575,5057.98056784575,1,0.829200327597154,0,9057.98056784575
2.22,1.04,0,0,8912.72215442132,4912.72215442132,1,0.833463163173435,0,8912.72215442132
2.24,1.04,0,0,8773.71314404601,4773.71314404601,1,0.837505790296006,0,8773.71314404601
2.26,1.04,0,4000.00000000003,8640.60161962347,4640.60161962347,1,0.841345643640644,0,12640.6016196235
2.28,1.04,0,4000.00000000003,8513.06196982217,4513.06196982217,1,0.844998088938838,0,12513.0619698222
2.3,1.04,0,7999.99999999997,8390.79275019422,4390.79275019423,1,0.848477535025498,4390.79275019423,12390.7927501942
2.32,1.04,0,8000.00000000002,8273.51284710988,4273.51284710988,1,0.851797709079385,4273.51284710988,12273.5128471099
2.34,1.04,0,8000.00000000001,8160.96911438489,4160.96911438489,1,0.854970212274881,4160.96911438489,12160.9691143849
2.36,1.04,0,8000.00000000005,8052.91590956565,4052.91590956565,1,0.858006312362815,4052.91590956565,12052.9159095657
2.38,1.04,0,7999.99999999997,7949.13244673293,3949.13244673293,1,0.860916171562142,3949.13244673293,11949.1324467329
2.4,1.04,0,8000.00000000002,7849.41202312168,3849.41202312168,1,0.86304491277016,3849.41202312168,11849.4120231217
2.42,1.04,0,8000.00000000003,7753.56266653777,3753.56266653777,1,0.865723073466551,3753.56266653777,11753.5626665378
2.44,1.04,0,7999.99999999997,7661.40600725813,3661.40600725813,1,0.868301652041865,3661.40600725813,11661.4060072581
2.46,1.04,0,8000.00000000001,7572.73329945229,3572.73329945229,1,0.870096763735181,3572.73329945229,11572.7332994523
2.48,1.04,0,7999.99999999999,7487.32191067111,3487.32191067111,1,0.872493389649138,3487.32191067111,11487.3219106711
2.5,1.04,0,7999.99999999998,7405.12485772152,3405.12485772152,1,0.874810866443923,3405.12485772152,11405.1248577215
2.52,1.04,0,7999.99999999998,7325.94541077332,3325.94541077332,1,0.876345804877034,3325.94541077332,11325.9454107733
2.54,1.04,0,8000,7249.5868450382,3249.5868450382,1,0.878519554291214,3249.5868450382,11249.5868450382
2.56,1.04,0,8000.00000000005,7176.05482066815,3176.05482066815,1,0.87991039872655,3176.05482066815,11176.0548206682
2.58,1.04,0,7999.99999999999,7105.02046170651,3105.02046170651,1,0.881961080916247,3105.02046170651,11105.0204617065
2.6,1.04,0,7999.99999999997,7036.58995168703,3036.58995168703,1,0.883229617509046,3036.58995168703,11036.589951687
2.62,1.04,0,8000.00000000004,6970.43398156446,2970.43398156446,1,0.884440606775387,2970.43398156446,10970.4339815645
2.64,1.04,0,8000.00000000001,6906.62912232049,2906.62912232049,1,0.886339133155711,2906.62912232049,10906.6291223205
2.66,1.04,0,7999.99999999996,6844.96454246864,2844.96454246864,1,0.887455463784292,2844.96454246864,10844.9645424686
2.68,1.04,0,8000.00000000001,6785.36976906979,2785.36976906979,1,0.888527053240632,2785.36976906979,10785.3697690698
2.7,1.04,0,7999.99999999999,6727.81181002711,2727.81181002711,1,0.890304397206277,2727.81181002711,10727.8118100271
2.72,1.04,0,8000.00000000003,6672.11209557327,2672.11209557327,1,0.891301905001219,2672.11209557327,10672.1120955733
2.74,1.04,0,8000.00000000005,6618.22317531285,2618.22317531285,1,0.892264777417742,2618.22317531285,10618.2231753129
2.76,1.04,0,7999.99999999996,6566.10561947684,2566.10561947684,1,0.893195951756872,2566.10561947684,10566.1056194768
2.78,1.04,0,7999.99999999996,2515.67714270954,2515.67714270954,0,0.895205677857253,2515.67714270954,10515.6771427095
2.8,1.04,0,7999.99999999997,2466.83671772113,2466.83671772113,0,0.896658313611408,2466.83671772113,10466.8367177211
2.82,1.04,0,8000.00000000005,2419.49773137615,2419.49773137615,0,0.899152783967651,2419.49773137615,10419.4977313762
