"ntau","K","pe"
23100,6500200,0.636543892624171
23200,6500200,0.636543892624171
23300,6500200,0.636543892624171
23400,6500200,0.632360505202782
23500,6500200,0.632360505202782
23600,6500200,0.628141838541225
23700,6500200,0.628141838541225
23800,6500200,0.628141838541225
23900,6500200,0.623888009811112
24000,6500200,0.623888009811112
24100,6500200,0.623888009811112
24200,6500200,0.619599150626577
24300,6500200,0.619599150626577
24400,6500200,0.615275407393401
24500,6500200,0.615275407393401
24600,6500200,0.615275407393401
24700,6500200,0.610916941658879
24800,6500200,0.610916941658879
24900,6500200,0.610916941658879
25000,6500200,0.606523930462078
25100,6500200,0.606523930462078
25200,6500200,0.60209645563923
25300,6500200,0.60209645563923
25400,6500200,0.60209645563923
25500,6500200,0.597634947956779
25600,6500200,0.597634947956779
25700,6500200,0.597634947956779
25800,6500200,0.593139522391575
25900,6500200,0.593139522391575
26000,6500200,0.593139522391575
26100,6500200,0.588610421447098
26200,6500200,0.588610421447098
26300,6500200,0.584047904862138
26400,6500200,0.584047904862138
26500,6500200,0.584047904862138
26600,6500200,0.579452249954973
26700,6500200,0.579452249954973
26800,6500200,0.579452249954973
26900,6500200,0.574823751964957
27000,6500200,0.574823751964957
27100,6500200,0.574823751964957
27200,6500200,0.570162724391005
27300,6500200,0.570162724391005
27400,6500200,0.570162724391005
27500,6500200,0.565469499326451
27600,6500200,0.565469499326451
27700,6500200,0.565469499326451
27800,6500200,0.56074442778973
27900,6500200,0.56074442778973
28000,6500200,0.56074442778973
28100,6500200,0.555987777508637
28200,6500200,0.555987777508637
28300,6500200,0.555987777508637
28400,6500200,0.55120014316615
28500,6500200,0.55120014316615
28600,6500200,0.55120014316615
28700,6500200,0.546381832202476
28800,6500200,0.546381832202476
28900,6500200,0.546381832202476
29000,6500200,0.541533274539681
29100,6500200,0.541533274539681
29200,6500200,0.541533274539681
29300,6500200,0.541533274539681
29400,6500200,0.536654920595025
29500,6500200,0.536654920595025
29600,6500200,0.536654920595025
29700,6500200,0.531747241573876
29800,6500200,0.531747241573876
29900,6500200,0.531747241573876
30000,6500200,0.526810729754012
30100,6500200,0.526810729754012
30200,6500200,0.526810729754012
30300,6500200,0.521845898760585
30400,6500200,0.521845898760585
30500,6500200,0.521845898760585
30600,6500200,0.521845898760585
30700,6500200,0.51685328383101
30800,6500200,0.51685328383101
30900,6500200,0.51685328383101
31000,6500200,0.511833442069011
31100,6500200,0.511833442069011
31200,6500200,0.511833442069011
31300,6500200,0.506786859219009
31400,6500200,0.506786859219009
31500,6500200,0.506786859219009
31600,6500200,0.506786859219009
31700,6500200,0.501714323680287
31800,6500200,0.501714323680287
31900,6500200,0.501714323680287
32000,6500200,0.496616366193758
32100,6500200,0.496616366193758
32200,6500200,0.496616366193758
32300,6500200,0.496616366193758
32400,6500200,0.491493633624493
32500,6500200,0.491493633624493
32600,6500200,0.491493633624493
32700,6500200,0.486346795783401
32800,6500200,0.486346795783401
32900,6500200,0.486346795783401
33000,6500200,0.486346795783401
33100,6500200,0.481176545599091
33200,6500200,0.481176545599091
33300,6500200,0.481176545599091
33400,6500200,0.475983599273015
33500,6500200,0.475983599273015
33600,6500200,0.475983599273015
33700,6500200,0.475983599273015
33800,6500200,0.47076869641696
33900,6500200,0.47076869641696
34000,6500200,0.47076869641696
34100,6500200,0.47076869641696
34200,6500200,0.465532685795711
34300,6500200,0.465532685795711
34400,6500200,0.465532685795711
34500,6500200,0.465532685795711
34600,6500200,0.460276181630023
34700,6500200,0.460276181630023
34800,6500200,0.460276181630023
34900,6500200,0.454999997410559
35000,6500200,0.454999997410559
35100,6500200,0.454999997410559
35200,6500200,0.454999997410559
35300,6500200,0.449705135273733
35400,6500200,0.449705135273733
35500,6500200,0.449705135273733
35600,6500200,0.449705135273733
35700,6500200,0.444392369300912
35800,6500200,0.444392369300912
35900,6500200,0.444392369300912
36000,6500200,0.444392369300912
36100,6500200,0.439062581347116
36200,6500200,0.439062581347116
36300,6500200,0.439062581347116
36400,6500200,0.439062581347116
36500,6500200,0.43371667706665
36600,6500200,0.43371667706665
36700,6500200,0.43371667706665
36800,6500200,0.43371667706665
36900,6500200,0.428355585875048
37000,6500200,0.428355585875048
37100,6500200,0.428355585875048
37200,6500200,0.428355585875048
37300,6500200,0.422980260884645
37400,6500200,0.422980260884645
37500,6500200,0.422980260884645
37600,6500200,0.422980260884645
37700,6500200,0.417591678812764
37800,6500200,0.417591678812764
37900,6500200,0.417591678812764
38000,6500200,0.417591678812764
38100,6500200,0.412190839861523
38200,6500200,0.412190839861523
38300,6500200,0.412190839861523
38400,6500200,0.412190839861523
38500,6500200,0.406778767568271
38600,6500200,0.406778767568271
38700,6500200,0.406778767568271
38800,6500200,0.406778767568271
38900,6500200,0.406778767568271
39000,6500200,0.401356434601588
39100,6500200,0.401356434601588
39200,6500200,0.401356434601588
39300,6500200,0.401356434601588
39400,6500200,0.3959250588403
39500,6500200,0.3959250588403
39600,6500200,0.3959250588403
39700,6500200,0.3959250588403
39800,6500200,0.390485658418303
39900,6500200,0.390485658418303
40000,6500200,0.390485658418303
40100,6500200,0.390485658418303
40200,6500200,0.390485658418303
40300,6500200,0.385039348096408
40400,6500200,0.385039348096408
40500,6500200,0.385039348096408
40600,6500200,0.385039348096408
40700,6500200,0.379587264747942
40800,6500200,0.379587264747942
40900,6500200,0.379587264747942
41000,6500200,0.379587264747942
41100,6500200,0.379587264747942
41200,6500200,0.374130567012577
41300,6500200,0.374130567012577
41400,6500200,0.374130567012577
41500,6500200,0.374130567012577
41600,6500200,0.368670434914137
41700,6500200,0.368670434914137
41800,6500200,0.368670434914137
41900,6500200,0.368670434914137
42000,6500200,0.368670434914137
42100,6500200,0.363208069441535
42200,6500200,0.363208069441535
42300,6500200,0.363208069441535
42400,6500200,0.363208069441535
42500,6500200,0.357744692092001
42600,6500200,0.357744692092001
42700,6500200,0.357744692092001
42800,6500200,0.357744692092001
42900,6500200,0.357744692092001
43000,6500200,0.352281544375809
43100,6500200,0.352281544375809
43200,6500200,0.352281544375809
43300,6500200,0.352281544375809
43400,6500200,0.352281544375809
43500,6500200,0.346819823315766
43600,6500200,0.346819823315766
43700,6500200,0.346819823315766
43800,6500200,0.346819823315766
43900,6500200,0.341360937046976
44000,6500200,0.341360937046976
44100,6500200,0.341360937046976
44200,6500200,0.341360937046976
44300,6500200,0.341360937046976
44400,6500200,0.335906119488582
44500,6500200,0.335906119488582
44600,6500200,0.335906119488582
44700,6500200,0.335906119488582
44800,6500200,0.335906119488582
44900,6500200,0.33045668645459
45000,6500200,0.33045668645459
45100,6500200,0.33045668645459
45200,6500200,0.33045668645459
45300,6500200,0.33045668645459
45400,6500200,0.325013970693152
45500,6500200,0.325013970693152
45600,6500200,0.325013970693152
45700,6500200,0.325013970693152
45800,6500200,0.325013970693152
45900,6500200,0.319579321146012
46000,6500200,0.319579321146012
46100,6500200,0.319579321146012
46200,6500200,0.319579321146012
46300,6500200,0.319579321146012
46400,6500200,0.314154102165178
46500,6500200,0.314154102165178
46600,6500200,0.314154102165178
46700,6500200,0.314154102165178
46800,6500200,0.314154102165178
46900,6500200,0.3087396926865
47000,6500200,0.3087396926865
47100,6500200,0.3087396926865
47200,6500200,0.3087396926865
47300,6500200,0.3087396926865
47400,6500200,0.303337485359816
47500,6500200,0.303337485359816
47600,6500200,0.303337485359816
47700,6500200,0.303337485359816
47800,6500200,0.303337485359816
47900,6500200,0.303337485359816
48000,6500200,0.297948885635507
48100,6500200,0.297948885635507
48200,6500200,0.297948885635507
48300,6500200,0.297948885635507
48400,6500200,0.297948885635507
48500,6500200,0.292575256845679
48600,6500200,0.292575256845679
48700,6500200,0.292575256845679
48800,6500200,0.292575256845679
48900,6500200,0.292575256845679
49000,6500200,0.28721813545173
49100,6500200,0.28721813545173
49200,6500200,0.28721813545173
49300,6500200,0.28721813545173
49400,6500200,0.28721813545173
49500,6500200,0.28721813545173
49600,6500200,0.281878905035834
49700,6500200,0.281878905035834
49800,6500200,0.281878905035834
49900,6500200,0.281878905035834
50000,6500200,0.281878905035834
0,6600200,0
100,6600200,0
200,6600200,0
300,6600200,0
400,6600200,0
500,6600200,0
600,6600200,0
700,6600200,0
800,6600200,0
900,6600200,0
1000,6600200,0
1100,6600200,0
1200,6600200,0
1300,6600200,0
1400,6600200,0
1500,6600200,0
1600,6600200,0
1700,6600200,0
1800,6600200,0
1900,6600200,0
2000,6600200,0.976148291397514
2100,6600200,0.976186761046365
2200,6600200,0.975688263829714
2300,6600200,0.97495660864415
2400,6600200,0.974187849576839
2500,6600200,0.973208633562836
2600,6600200,0.972287183846543
2700,6600200,0.971212485410511
2800,6600200,0.970159570040013
2900,6600200,0.969181978008906
3000,6600200,0.967880475615861
3100,6600200,0.966929725756959
3200,6600200,0.965642252459377
3300,6600200,0.964528434911752
3400,6600200,0.963335907762935
3500,6600200,0.96206058929598
3600,6600200,0.960697979522745
3700,6600200,0.959616253619403
3800,6600200,0.95809025525999
3900,6600200,0.956880065606198
4000,6600200,0.955611449824744
4100,6600200,0.954281932318273
4200,6600200,0.952888942725708
4300,6600200,0.951430344068427
4400,6600200,0.950420127256069
4500,6600200,0.948846272175567
4600,6600200,0.947756415347588
4700,6600200,0.946059295594958
4800,6600200,0.944884885515542
4900,6600200,0.943056534312251
5000,6600200,0.941791619083595
5100,6600200,0.940489097060478
5200,6600200,0.939147819928606
5300,6600200,0.937766788011815
5400,6600200,0.93634497760527
5500,6600200,0.93488116600855
5600,6600200,0.933374625979272
5700,6600200,0.931824088502762
5800,6600200,0.930228430204527
5900,6600200,0.928586501961134
6000,6600200,0.926896955483385
6100,6600200,0.926034100690053
6200,6600200,0.924271294940792
6300,6600200,0.922457990243676
6400,6600200,0.921532005443772
6500,6600200,0.91964073361483
6600,6600200,0.917695399270819
6700,6600200,0.916702253962497
6800,6600200,0.914673990634357
6900,6600200,0.913638528061177
7000,6600200,0.911524066714072
7100,6600200,0.910444712979436
7200,6600200,0.908240691179523
7300,6600200,0.90711582385844
7400,6600200,0.905975417598257
7500,6600200,0.903647238408073
7600,6600200,0.902459086229042
7700,6600200,0.901254636621103
7800,6600200,0.898796067698916
7900,6600200,0.897541555405485
8000,6600200,0.896269794174286
8100,6600200,0.894980912823757
8200,6600200,0.892350486545637
8300,6600200,0.89100853183953
8400,6600200,0.889648473496089
8500,6600200,0.888270102537027
8600,6600200,0.886873208375815
8700,6600200,0.884023000163651
8800,6600200,0.882569094022528
8900,6600200,0.88109596812106
9000,6600200,0.879603242596479
9100,6600200,0.878090697619167
9200,6600200,0.876558111899755
9300,6600200,0.8750052627162
9400,6600200,0.873431925942449
9500,6600200,0.871837876078766
9600,6600200,0.870223046128567
9700,6600200,0.868586887316752
9800,6600200,0.866929170854856
9900,6600200,0.865249984926055
10000,6600200,0.863548938978661
10100,6600200,0.861825800006189
10200,6600200,0.860080333891088
10300,6600200,0.858312305450075
10400,6600200,0.856521478481601
10500,6600200,0.854707615815477
10600,6600200,0.852870479364751
10700,6600200,0.851009830179866
10800,6600200,0.849125271643912
10900,6600200,0.847216875597895
11000,6600200,0.847216875597895
11100,6600200,0.845284245363928
11200,6600200,0.843327139131692
11300,6600200,0.841345314535554
11400,6600200,0.839338528723749
11500,6600200,0.83730653843029
11600,6600200,0.835249100049653
11700,6600200,0.835249100049653
11800,6600200,0.833165969714326
11900,6600200,0.831056903375262
12000,6600200,0.828921503755075
12100,6600200,0.826759831665409
12200,6600200,0.826759831665409
12300,6600200,0.824571491180615
12400,6600200,0.822356238390884
12500,6600200,0.820113829653233
12600,6600200,0.820113829653233
12700,6600200,0.817844021690841
12800,6600200,0.815546571695791
12900,6600200,0.813221237435246
13000,6600200,0.813221237435246
13100,6600200,0.810867777361149
13200,6600200,0.808485950723515
13300,6600200,0.806075368776375
13400,6600200,0.806075368776375
13500,6600200,0.803636089350803
13600,6600200,0.801167727085537
13700,6600200,0.801167727085537
13800,6600200,0.798670045629969
13900,6600200,0.796142810054119
14000,6600200,0.796142810054119
14100,6600200,0.793585786984833
14200,6600200,0.79099874474603
14300,6600200,0.788381453503054
14400,6600200,0.788381453503054
14500,6600200,0.785733829791618
14600,6600200,0.785733829791618
14700,6600200,0.783055358084273
14800,6600200,0.780345816265497
14900,6600200,0.780345816265497
15000,6600200,0.77760527062937
15100,6600200,0.774833359785233
15200,6600200,0.774833359785233
15300,6600200,0.7720298682165
15400,6600200,0.769194583378626
15500,6600200,0.769194583378626
15600,6600200,0.766327295878461
15700,6600200,0.766327295878461
15800,6600200,0.763427799658205
15900,6600200,0.760495892184031
16000,6600200,0.760495892184031
16100,6600200,0.757531374639397
16200,6600200,0.757531374639397
16300,6600200,0.754534052123109
16400,6600200,0.754534052123109
16500,6600200,0.751503595020414
16600,6600200,0.748440093574115
16700,6600200,0.748440093574115
16800,6600200,0.745343227999031
16900,6600200,0.745343227999031
17000,6600200,0.74221282113218
17100,6600200,0.74221282113218
17200,6600200,0.739048700788458
17300,6600200,0.739048700788458
17400,6600200,0.735850699987773
17500,6600200,0.732618657187088
17600,6600200,0.732618657187088
17700,6600200,0.729352416517386
17800,6600200,0.729352416517386
17900,6600200,0.726051828025557
18000,6600200,0.726051828025557
18100,6600200,0.722716747921205
18200,6600200,0.722716747921205
18300,6600200,0.719346905936253
18400,6600200,0.719346905936253
18500,6600200,0.715942436315911
18600,6600200,0.715942436315911
18700,6600200,0.712503083234135
18800,6600200,0.712503083234135
18900,6600200,0.709028730117644
19000,6600200,0.709028730117644
19100,6600200,0.705519267863125
19200,6600200,0.705519267863125
19300,6600200,0.701974595113118
19400,6600200,0.701974595113118
19500,6600200,0.698394618536611
19600,6600200,0.698394618536611
19700,6600200,0.694779253114277
19800,6600200,0.694779253114277
19900,6600200,0.691128422428301
20000,6600200,0.691128422428301
20100,6600200,0.691128422428301
20200,6600200,0.687442058956693
20300,6600200,0.687442058956693
20400,6600200,0.683719978060755
20500,6600200,0.683719978060755
20600,6600200,0.67996238283788
20700,6600200,0.67996238283788
20800,6600200,0.676169108653973
20900,6600200,0.676169108653973
21000,6600200,0.672340126600588
21100,6600200,0.672340126600588
21200,6600200,0.672340126600588
21300,6600200,0.668475418200788
21400,6600200,0.668475418200788
21500,6600200,0.664574975728254
21600,6600200,0.664574975728254
21700,6600200,0.660638802530066
21800,6600200,0.660638802530066
21900,6600200,0.660638802530066
22000,6600200,0.656666913352971
22100,6600200,0.656666913352971
22200,6600200,0.652659454676918
22300,6600200,0.652659454676918
22400,6600200,0.648616223815216
22500,6600200,0.648616223815216
22600,6600200,0.648616223815216
22700,6600200,0.644537273852112
22800,6600200,0.644537273852112
22900,6600200,0.640422906057374
23000,6600200,0.640422906057374
23100,6600200,0.640422906057374
23200,6600200,0.636273078663661
23300,6600200,0.636273078663661
23400,6600200,0.632087881839353
23500,6600200,0.632087881839353
23600,6600200,0.632087881839353
23700,6600200,0.627867419517529
23800,6600200,0.627867419517529
23900,6600200,0.623611809742575
24000,6600200,0.623611809742575
24100,6600200,0.623611809742575
24200,6600200,0.619321185018167
24300,6600200,0.619321185018167
24400,6600200,0.619321185018167
24500,6600200,0.614995692656297
24600,6600200,0.614995692656297
24700,6600200,0.610635495127013
24800,6600200,0.610635495127013
24900,6600200,0.610635495127013
25000,6600200,0.606240770408535
25100,6600200,0.606240770408535
25200,6600200,0.606240770408535
25300,6600200,0.601811601156481
25400,6600200,0.601811601156481
25500,6600200,0.597348419380904
25600,6600200,0.597348419380904
25700,6600200,0.597348419380904
25800,6600200,0.592851340909686
25900,6600200,0.592851340909686
26000,6600200,0.592851340909686
26100,6600200,0.588320609249084
26200,6600200,0.588320609249084
26300,6600200,0.588320609249084
26400,6600200,0.583756485155946
26500,6600200,0.583756485155946
26600,6600200,0.583756485155946
26700,6600200,0.579159246981588
26800,6600200,0.579159246981588
26900,6600200,0.579159246981588
27000,6600200,0.574529191013046
27100,6600200,0.574529191013046
27200,6600200,0.574529191013046
27300,6600200,0.569866631811192
27400,6600200,0.569866631811192
27500,6600200,0.569866631811192
27600,6600200,0.565171902545196
27700,6600200,0.565171902545196
27800,6600200,0.565171902545196
27900,6600200,0.560445355322781
28000,6600200,0.560445355322781
28100,6600200,0.560445355322781
28200,6600200,0.555687258855368
28300,6600200,0.555687258855368
28400,6600200,0.555687258855368
28500,6600200,0.550898209178442
28600,6600200,0.550898209178442
28700,6600200,0.550898209178442
28800,6600200,0.546078514739833
28900,6600200,0.546078514739833
29000,6600200,0.546078514739833
29100,6600200,0.541228606599691
29200,6600200,0.541228606599691
29300,6600200,0.541228606599691
29400,6600200,0.536348936324128
29500,6600200,0.536348936324128
29600,6600200,0.536348936324128
29700,6600200,0.531439976277484
29800,6600200,0.531439976277484
29900,6600200,0.531439976277484
30000,6600200,0.526502219905943
30100,6600200,0.526502219905943
30200,6600200,0.526502219905943
30300,6600200,0.526502219905943
30400,6600200,0.521536182011772
30500,6600200,0.521536182011772
30600,6600200,0.521536182011772
30700,6600200,0.516542399017433
30800,6600200,0.516542399017433
30900,6600200,0.516542399017433
31000,6600200,0.511521429218827
31100,6600200,0.511521429218827
31200,6600200,0.511521429218827
31300,6600200,0.511521429218827
31400,6600200,0.506473759457924
31500,6600200,0.506473759457924
31600,6600200,0.506473759457924
31700,6600200,0.501400179540313
31800,6600200,0.501400179540313
31900,6600200,0.501400179540313
32000,6600200,0.501400179540313
32100,6600200,0.496301221313607
32200,6600200,0.496301221313607
32300,6600200,0.496301221313607
32400,6600200,0.491177532854581
32500,6600200,0.491177532854581
32600,6600200,0.491177532854581
32700,6600200,0.491177532854581
32800,6600200,0.486029785188263
32900,6600200,0.486029785188263
33000,6600200,0.486029785188263
33100,6600200,0.480858672458722
33200,6600200,0.480858672458722
33300,6600200,0.480858672458722
33400,6600200,0.480858672458722
33500,6600200,0.475664912083083
33600,6600200,0.475664912083083
33700,6600200,0.475664912083083
33800,6600200,0.475664912083083
33900,6600200,0.470449244887847
34000,6600200,0.470449244887847
34100,6600200,0.470449244887847
34200,6600200,0.465212520856734
34300,6600200,0.465212520856734
34400,6600200,0.465212520856734
34500,6600200,0.465212520856734
34600,6600200,0.459955355405942
34700,6600200,0.459955355405942
34800,6600200,0.459955355405942
34900,6600200,0.459955355405942
35000,6600200,0.454678563154635
35100,6600200,0.454678563154635
35200,6600200,0.454678563154635
35300,6600200,0.454678563154635
35400,6600200,0.449383147604595
35500,6600200,0.449383147604595
35600,6600200,0.449383147604595
35700,6600200,0.449383147604595
35800,6600200,0.444069883943939
35900,6600200,0.444069883943939
36000,6600200,0.444069883943939
36100,6600200,0.444069883943939
36200,6600200,0.438739655209438
36300,6600200,0.438739655209438
36400,6600200,0.438739655209438
36500,6600200,0.438739655209438
36600,6600200,0.433393368226668
36700,6600200,0.433393368226668
36800,6600200,0.433393368226668
36900,6600200,0.433393368226668
37000,6600200,0.428031953570416
37100,6600200,0.428031953570416
37200,6600200,0.428031953570416
37300,6600200,0.428031953570416
37400,6600200,0.422656365498651
37500,6600200,0.422656365498651
37600,6600200,0.422656365498651
37700,6600200,0.422656365498651
37800,6600200,0.417267581859074
37900,6600200,0.417267581859074
38000,6600200,0.417267581859074
38100,6600200,0.417267581859074
38200,6600200,0.411866603967242
38300,6600200,0.411866603967242
38400,6600200,0.411866603967242
38500,6600200,0.411866603967242
38600,6600200,0.406454456455274
38700,6600200,0.406454456455274
38800,6600200,0.406454456455274
38900,6600200,0.406454456455274
39000,6600200,0.401032113000295
39100,6600200,0.401032113000295
39200,6600200,0.401032113000295
39300,6600200,0.401032113000295
39400,6600200,0.401032113000295
39500,6600200,0.395600792665781
39600,6600200,0.395600792665781
39700,6600200,0.395600792665781
39800,6600200,0.395600792665781
39900,6600200,0.39016151454686
40000,6600200,0.39016151454686
40100,6600200,0.39016151454686
40200,6600200,0.39016151454686
40300,6600200,0.384715394406339
40400,6600200,0.384715394406339
40500,6600200,0.384715394406339
40600,6600200,0.384715394406339
40700,6600200,0.384715394406339
40800,6600200,0.37926357009163
40900,6600200,0.37926357009163
41000,6600200,0.37926357009163
41100,6600200,0.37926357009163
41200,6600200,0.373807201186614
41300,6600200,0.373807201186614
41400,6600200,0.373807201186614
41500,6600200,0.373807201186614
41600,6600200,0.373807201186614
41700,6600200,0.368347468627454
41800,6600200,0.368347468627454
41900,6600200,0.368347468627454
42000,6600200,0.368347468627454
42100,6600200,0.362885574281516
42200,6600200,0.362885574281516
42300,6600200,0.362885574281516
42400,6600200,0.362885574281516
42500,6600200,0.362885574281516
42600,6600200,0.35742274048854
42700,6600200,0.35742274048854
42800,6600200,0.35742274048854
42900,6600200,0.35742274048854
43000,6600200,0.35742274048854
43100,6600200,0.351960209563298
43200,6600200,0.351960209563298
43300,6600200,0.351960209563298
43400,6600200,0.351960209563298
43500,6600200,0.346499179243601
43600,6600200,0.346499179243601
43700,6600200,0.346499179243601
43800,6600200,0.346499179243601
43900,6600200,0.346499179243601
44000,6600200,0.34104105848652
44100,6600200,0.34104105848652
44200,6600200,0.34104105848652
44300,6600200,0.34104105848652
44400,6600200,0.34104105848652
44500,6600200,0.335587081838593
44600,6600200,0.335587081838593
44700,6600200,0.335587081838593
44800,6600200,0.335587081838593
44900,6600200,0.335587081838593
45000,6600200,0.330138565745131
45100,6600200,0.330138565745131
45200,6600200,0.330138565745131
45300,6600200,0.330138565745131
45400,6600200,0.330138565745131
45500,6600200,0.324696843536946
45600,6600200,0.324696843536946
45700,6600200,0.324696843536946
45800,6600200,0.324696843536946
45900,6600200,0.324696843536946
46000,6600200,0.31926326468764
46100,6600200,0.31926326468764
46200,6600200,0.31926326468764
46300,6600200,0.31926326468764
46400,6600200,0.31926326468764
46500,6600200,0.313839194028128
46600,6600200,0.313839194028128
46700,6600200,0.313839194028128
46800,6600200,0.313839194028128
46900,6600200,0.313839194028128
47000,6600200,0.308426010918067
47100,6600200,0.308426010918067
47200,6600200,0.308426010918067
47300,6600200,0.308426010918067
47400,6600200,0.308426010918067
47500,6600200,0.303025108373865
47600,6600200,0.303025108373865
47700,6600200,0.303025108373865
47800,6600200,0.303025108373865
47900,6600200,0.303025108373865
48000,6600200,0.297637892153113
48100,6600200,0.297637892153113
48200,6600200,0.297637892153113
48300,6600200,0.297637892153113
48400,6600200,0.297637892153113
48500,6600200,0.297637892153113
48600,6600200,0.292265725799224
48700,6600200,0.292265725799224
48800,6600200,0.292265725799224
48900,6600200,0.292265725799224
49000,6600200,0.292265725799224
49100,6600200,0.286910146025728
49200,6600200,0.286910146025728
49300,6600200,0.286910146025728
49400,6600200,0.286910146025728
49500,6600200,0.286910146025728
49600,6600200,0.286910146025728
49700,6600200,0.281572536495962
49800,6600200,0.281572536495962
49900,6600200,0.281572536495962
50000,6600200,0.281572536495962
0,6700200,0
100,6700200,0
200,6700200,0
300,6700200,0
400,6700200,0
500,6700200,0
600,6700200,0
700,6700200,0
800,6700200,0
900,6700200,0
1000,6700200,0
1100,6700200,0
1200,6700200,0
1300,6700200,0
1400,6700200,0
1500,6700200,0
1600,6700200,0
1700,6700200,0
1800,6700200,0
1900,6700200,0
2000,6700200,0.976106031082851
2100,6700200,0.976165096001499
2200,6700200,0.975665506917668
2300,6700200,0.974932651101727
2400,6700200,0.974162776399488
2500,6700200,0.973182240333937
2600,6700200,0.972259609688157
2700,6700200,0.971183583703236
2800,6700200,0.970129405406231
2900,6700200,0.96915066639916
3000,6700200,0.968074992117204
3100,6700200,0.966895843020776
3200,6700200,0.965606935122294
3300,6700200,0.964491893043596
3400,6700200,0.96329807006229
3500,6700200,0.962021381142977
3600,6700200,0.960657322707191
3700,6700200,0.959574457325016
3800,6700200,0.958437970883842
3900,6700200,0.956835423817981
4000,6700200,0.955565504990111
4100,6700200,0.954234631895124
4200,6700200,0.952840232208952
4300,6700200,0.951874328834557
4400,6700200,0.95036894186661
4500,6700200,0.948793523985539
4600,6700200,0.947702591308536
4700,6700200,0.946003806393643
4800,6700200,0.944828250854672
4900,6700200,0.943617226417229
5000,6700200,0.941731992612849
5100,6700200,0.940428221299523
5200,6700200,0.939085663897977
5300,6700200,0.937703320137318
5400,6700200,0.936280165713078
5500,6700200,0.934814977044647
5600,6700200,0.933307026828485
5700,6700200,0.931755045167782
5800,6700200,0.930157908073987
5900,6700200,0.928514465807546
6000,6700200,0.927674842179437
6100,6700200,0.925959725824684
6200,6700200,0.924195315276109
6300,6700200,0.922380368390509
6400,6700200,0.921453548282977
6500,6700200,0.919560577138362
6600,6700200,0.918593759481874
6700,6700200,0.916619474905496
6800,6700200,0.915611501909486
6900,6700200,0.913553037068779
7000,6700200,0.912502197057034
7100,6700200,0.910356418422518
7200,6700200,0.909261121218917
7300,6700200,0.907024631875414
7400,6700200,0.905883238759
7500,6700200,0.904726108990142
7600,6700200,0.902363882450349
7700,6700200,0.901158402846721
7800,6700200,0.899936420935325
7900,6700200,0.897442165677014
8000,6700200,0.896169330005789
8100,6700200,0.89487936326504
8200,6700200,0.893571898757189
8300,6700200,0.890903658304273
8400,6700200,0.889542469177895
8500,6700200,0.888162955950092
8600,6700200,0.886764907982625
8700,6700200,0.885348113047948
8800,6700200,0.883912357347706
8900,6700200,0.880982935907978
9000,6700200,0.879488998178146
9100,6700200,0.877975229188788
9200,6700200,0.876441407613317
9300,6700200,0.874887310694903
9400,6700200,0.87331271427525
9500,6700200,0.871717392825012
9600,6700200,0.870101279416717
9700,6700200,0.868463825058463
9800,6700200,0.866804800796075
9900,6700200,0.86512429527578
10000,6700200,0.863421917691521
10100,6700200,0.86169743502532
10200,6700200,0.859950613151552
10300,6700200,0.858181216882405
10400,6700200,0.856389010015473
10500,6700200,0.854573755383509
10600,6700200,0.852735214906429
10700,6700200,0.850873149645609
10800,6700200,0.848987162765792
10900,6700200,0.848987162765792
11000,6700200,0.847077326592689
11100,6700200,0.845143244240608
11200,6700200,0.843184673927806
11300,6700200,0.841201373322001
11400,6700200,0.839193099609702
11500,6700200,0.837159609568274
11600,6700200,0.837159609568274
11700,6700200,0.83510065964078
11800,6700200,0.833016006013687
11900,6700200,0.830905404697486
12000,6700200,0.828768458255513
12100,6700200,0.828768458255513
12200,6700200,0.826605228018104
12300,6700200,0.824415317913811
12400,6700200,0.822198484116268
12500,6700200,0.81995448307234
12600,6700200,0.81995448307234
12700,6700200,0.81768307160165
12800,6700200,0.815384006999493
12900,6700200,0.813057047143201
13000,6700200,0.813057047143201
13100,6700200,0.810701950602033
13200,6700200,0.808318476750646
13300,6700200,0.808318476750646
13400,6700200,0.805906236760673
13500,6700200,0.803465289030924
13600,6700200,0.800995248134691
13700,6700200,0.800995248134691
13800,6700200,0.798495877877299
13900,6700200,0.795966943493021
14000,6700200,0.795966943493021
14100,6700200,0.793408211781482
14200,6700200,0.790819451248108
14300,6700200,0.790819451248108
14400,6700200,0.788200432248696
14500,6700200,0.785551071591861
14600,6700200,0.785551071591861
14700,6700200,0.782870853811532
14800,6700200,0.780159556881458
14900,6700200,0.780159556881458
15000,6700200,0.77741724773006
15100,6700200,0.774643565002556
15200,6700200,0.774643565002556
15300,6700200,0.771838293430919
15400,6700200,0.771838293430919
15500,6700200,0.769001220729605
15600,6700200,0.766132137775129
15700,6700200,0.766132137775129
15800,6700200,0.763230838790238
15900,6700200,0.763230838790238
16000,6700200,0.760297121532754
16100,6700200,0.75733078748911
16200,6700200,0.75733078748911
16300,6700200,0.754331642072629
16400,6700200,0.754331642072629
16500,6700200,0.751299355803434
16600,6700200,0.751299355803434
16700,6700200,0.748234019644582
16800,6700200,0.745135313970803
16900,6700200,0.745135313970803
17000,6700200,0.742003061982008
17100,6700200,0.742003061982008
17200,6700200,0.738837091868629
17300,6700200,0.738837091868629
17400,6700200,0.735637237038964
17500,6700200,0.735637237038964
17600,6700200,0.732403336351432
17700,6700200,0.732403336351432
17800,6700200,0.729135234351753
